sgRNA	Count
DAPK2_119_70713	43
DAPK2_121_0	136
DAPK2_125_47142	6
DAPK2_126_47142	68
DAPK2_127_47142	9
DAPK3_0_0	125
DAPK3_0_5430	72
DAPK3_0_7240	9
DAPK3_100_0	96
DAPK3_101_0	201
DAPK3_102_0	354
DAPK3_103_0	12
DAPK3_104_0	358
DAPK3_10_0	9
DAPK3_10_10860	128
DAPK3_10_1810	206
DAPK3_11_0	117
DAPK3_11_1810	10
DAPK3_11_7240	74
DAPK3_12_0	81
DAPK3_12_1810	38
DBF4_0_0	0
DBF4_0_9520	35
DBF4_10_0	44
DBF4_11_0	38
DBF4_12_28560	8
DBF4_13_0	33
DBF4_13_28560	116
DBF4_13_9520	0
DBF4_14_4760	32
DBF4_15_0	147
DBF4_15_9520	37
DBF4_16_28560	379
DBF4_16_4760	224
DBF4_17_23800	30
DBF4_17_28560	17
DBF4_18_28560	59
DCK_0_32892	11
DCK_1_32892	0
DCK_21_32892	23
DCK_22_32892	1
DCK_23_32892	0
DCK_26_32892	16
DCK_27_32892	25
DCK_28_32892	0
DCK_29_27410	22
DCK_29_32892	42
DCK_2_32892	68
DCK_30_27410	1
DCK_30_32892	69
DCK_31_27410	197
DCLK1_0_0	318
DCLK1_100_51424	262
DCLK1_122_0	67
DCLK1_125_51424	16
DCLK1_126_51424	1
DCLK1_127_0	124
DCLK1_131_0	5
DCLK1_131_51424	64
DCLK1_133_0	5
DCLK1_133_308544	7
DCLK1_134_51424	24
DCLK1_136_51424	28
DCLK1_137_51424	24
DCLK1_138_51424	23
DCLK1_139_51424	75
DCLK2_100_102388	99
DCLK2_101_153582	21
DCLK2_102_153582	165
DCLK2_104_102388	25
DCLK2_10_0	183
DCLK2_114_127985	90
DCLK2_141_51194	2
DCLK2_141_76791	16
DCLK2_142_76791	161
DCLK2_143_76791	0
DCLK2_157_153582	206
DCLK2_15_127985	84
DCLK2_168_0	9
DCLK2_169_0	36
DCLK2_170_0	17
DCLK3_0_0	0
DCLK3_0_23514	0
DCLK3_0_7838	157
DCLK3_100_23514	110
DCLK3_102_23514	9
DCLK3_103_23514	172
DCLK3_104_23514	36
DCLK3_105_23514	618
DCLK3_106_23514	30
DCLK3_10_0	85
DCLK3_10_19595	29
DCLK3_10_23514	20
DCLK3_11_0	67
DCLK3_11_15676	0
DCLK3_11_19595	194
DCLK3_11_23514	36
DDR2_0_127782	58
DDR2_101_127782	177
DDR2_102_127782	33
DDR2_106_21297	272
DDR2_107_21297	13
DDR2_114_85188	36
DDR2_116_21297	0
DDR2_124_85188	36
DDR2_125_0	54
DDR2_128_42594	169
DDR2_135_106485	30
DDR2_135_127782	11
DDR2_136_127782	0
DDR2_139_106485	43
DFFA_12_0	73
DFFA_19_4572	11
DFFA_23_2286	88
DFFA_25_0	24
DFFA_30_0	259
DFFA_32_0	36
DFFA_34_0	10
DFFA_4_0	147
DFFA_5_0	67
DFFA_66_4572	2
DFFB_21_24126	10
DFFB_47_24126	97
DFFB_49_24126	122
DFFB_51_24126	344
DFFB_53_24126	20
DFFB_54_24126	243
DFFB_56_24126	50
DFFB_58_24126	0
DFFB_72_12063	49
DFFB_99_24126	127
DGCR14_0_2057	126
DGCR14_0_4114	0
DGCR14_0_6171	18
DGCR14_104_8228	90
DGCR14_105_8228	0
DGCR14_106_8228	18
DGCR14_107_8228	163
DGCR14_10_12342	423
DGCR14_10_2057	20
DGCR14_112_8228	9
DGCR14_11_12342	349
DGCR14_11_8228	24
DGCR14_13_8228	276
DGCR14_14_10285	8
DGCR14_14_12342	310
DGKA_0_11445	35
DGKA_0_15260	55
DGKA_0_7630	66
DGKA_100_11445	38
DGKA_100_22890	42
DGKA_100_7630	14
DGKA_101_11445	66
DGKA_101_22890	11
DGKA_101_3815	33
DGKA_101_7630	43
DGKA_102_11445	90
DGKA_102_22890	199
DGKA_102_3815	11
DGKA_102_7630	28
DGKA_103_11445	2
DGKB_1013_355602	9
DGKB_1023_0	206
DGKB_1026_0	13
DGKB_1035_0	114
DGKB_1037_237068	71
DGKB_1060_355602	22
DGKB_1061_355602	174
DGKB_1073_355602	3
DGKB_1074_355602	52
DGKB_1075_355602	180
DGKB_1076_355602	6
DGKB_107_237068	0
DGKB_1105_0	171
DGKB_1110_474136	12
DGKB_1135_0	32
DGKD_103_100794	178
DGKD_103_50397	0
DGKD_104_100794	175
DGKD_105_100794	0
DGKD_106_100794	16
DGKD_107_100794	46
DGKD_107_67196	34
DGKD_108_100794	183
DGKD_108_67196	3
DGKD_109_100794	51
DGKD_10_83995	88
DGKD_113_100794	63
DGKD_114_100794	31
DGKD_114_50397	0
DGKD_115_100794	79
DGKD_115_50397	113
DGKE_10_24695	0
DGKE_10_29634	20
DGKE_12_4939	3
DGKE_13_29634	81
DGKE_14_24695	87
DGKE_14_29634	10
DGKE_14_4939	15
DGKE_15_9878	144
DGKE_17_24695	16
DGKE_18_19756	34
DGKE_18_9878	444
DGKG_100_183265	1
DGKG_100_36653	188
DGKG_101_183265	17
DGKG_101_36653	52
DGKG_102_36653	0
DGKG_1030_146612	26
DGKG_1033_146612	46
DGKG_1034_146612	14
DGKG_1035_146612	0
DGKG_103_146612	179
DGKG_103_36653	41
DGKG_1041_146612	178
DGKG_104_146612	78
DGKG_104_36653	34
DGKG_105_146612	205
DGKG_105_36653	223
DGKI_0_392808	20
DGKI_1005_196404	187
DGKI_1006_196404	7
DGKI_1024_0	179
DGKI_1025_0	103
DGKI_1026_0	104
DGKI_1027_0	53
DGKI_1027_261872	0
DGKI_1029_0	0
DGKI_1030_0	2
DGKI_1031_0	85
DGKI_1032_0	105
DGKI_1045_327340	264
DGKI_104_130936	44
DGKI_104_196404	0
DGKQ_0_12003	128
DGKQ_0_8002	36
DGKQ_105_4001	82
DGKQ_106_8002	227
DGKQ_107_4001	0
DGKQ_108_4001	59
DGKQ_109_4001	301
DGKQ_110_4001	163
DGKQ_111_16004	8
DGKQ_111_8002	366
DGKQ_115_16004	156
DGKQ_118_0	163
DGKQ_119_4001	19
DGKQ_120_8002	44
DGKQ_122_16004	0
DGKZ_0_34035	213
DGKZ_100_27228	8
DGKZ_100_40842	133
DGKZ_101_0	54
DGKZ_106_40842	100
DGKZ_107_40842	27
DGKZ_108_40842	189
DGKZ_109_40842	36
DGKZ_10_34035	88
DGKZ_110_0	30
DGKZ_110_40842	75
DGKZ_112_40842	18
DGKZ_113_27228	47
DGKZ_113_40842	121
DGKZ_114_40842	64
DGKZ_115_40842	0
DGUOK_0_0	21
DGUOK_0_9180	25
DGUOK_100_0	278
DGUOK_10_0	2
DGUOK_10_18360	60
DGUOK_11_0	3
DGUOK_11_4590	2
DGUOK_16_18360	11
DGUOK_16_4590	44
DGUOK_17_18360	36
DGUOK_17_9180	29
DGUOK_19_13770	291
DGUOK_19_9180	36
DGUOK_23_9180	31
DGUOK_24_13770	82
DGUOK_25_0	6
DLG1_0_0	32
DLG1_105_0	20
DLG1_113_0	86
DLG1_115_0	8
DLG1_116_0	61
DLG1_117_0	156
DLG1_120_0	6
DLG1_121_0	123
DLG1_122_0	1
DLG1_123_0	11
DLG1_124_0	181
DLG1_125_0	164
DLG1_130_0	1
DLG1_130_36677	166
DLG2_1016_620890	188
DLG2_102_0	25
DLG2_104_0	34
DLG2_1107_0	0
DLG2_1117_620890	42
DLG2_1118_620890	237
DLG2_1120_0	29
DLG2_1122_620890	32
DLG2_1123_620890	24
DLG2_1160_0	154
DLG2_1211_1552225	100
DLG2_1219_620890	72
DLG2_1223_1241780	56
DLG2_1312_0	0
DLG2_1319_1552225	84
DLG2_1321_1552225	82
DLG3_0_51960	9
DLG3_100_51960	6
DLG3_101_25980	98
DLG3_101_51960	53
DLG3_102_34640	7
DLG3_102_51960	321
DLG3_103_0	81
DLG3_104_43300	33
DLG3_104_8660	128
DLG3_108_51960	146
DLG3_109_51960	39
DLG3_110_0	30
DLG3_110_51960	8
DLG3_111_51960	252
DLG3_114_0	182
DLG4_0_12774	39
DLG4_0_25548	226
DLG4_102_0	50
DLG4_103_0	2
DLG4_105_12774	144
DLG4_106_12774	7
DLG4_106_4258	0
DLG4_107_12774	79
DLG4_107_21290	22
DLG4_108_0	85
DLG4_108_12774	170
DLG4_108_21290	0
DLG4_108_4258	90
DLG4_109_0	10
DLG4_109_12774	26
DLG4_109_17032	168
DMPK_100_7332	211
DMPK_105_1833	65
DMPK_11_1833	3
DMPK_11_7332	25
DMPK_12_7332	8
DMPK_13_7332	85
DMPK_14_1833	99
DMPK_14_7332	7
DMPK_15_7332	23
DMPK_16_7332	45
DMPK_17_1833	46
DMPK_18_1833	50
DMPK_19_1833	60
DMPK_19_7332	35
DMPK_1_1833	16
DNAJC3_104_50505	53
DNAJC3_107_0	37
DNAJC3_109_33670	25
DNAJC3_120_101010	100
DNAJC3_120_16835	5
DNAJC3_124_101010	135
DNAJC3_131_0	88
DNAJC3_133_67340	27
DNAJC3_134_67340	10
DNAJC3_136_0	55
DNAJC3_138_33670	14
DNAJC3_13_16835	73
DNAJC3_143_33670	21
DNAJC3_155_101010	2
DOK1_0_6090	33
DOK1_0_7308	131
DOK1_10_7308	24
DOK1_12_7308	237
DOK1_14_7308	163
DOK1_15_7308	88
DOK1_16_7308	454
DOK1_18_7308	64
DOK1_19_7308	22
DOK1_1_6090	97
DOK1_1_7308	120
DOK1_20_7308	96
DOK1_21_7308	138
DOK1_22_6090	54
DOK1_22_7308	317
DOK1_23_6090	3
DTYMK_0_1607	100
DTYMK_0_3214	118
DTYMK_0_9642	217
DTYMK_10_0	121
DTYMK_10_4821	52
DTYMK_10_9642	179
DTYMK_11_0	65
DTYMK_11_9642	6
DTYMK_12_0	17
DTYMK_12_9642	260
DTYMK_13_0	58
DTYMK_13_9642	251
DTYMK_14_0	37
DTYMK_14_3214	78
DTYMK_14_4821	127
DUSP10_0_0	75
DUSP10_0_34926	66
DUSP10_100_34926	114
DUSP10_101_0	35
DUSP10_101_34926	1
DUSP10_103_34926	30
DUSP10_104_34926	56
DUSP10_105_34926	84
DUSP10_106_34926	87
DUSP10_108_34926	38
DUSP10_109_0	0
DUSP10_10_23284	0
DUSP10_10_5821	102
DUSP10_111_0	29
DUSP10_111_17463	2
DUSP10_114_34926	123
DUSP22_0_34128	99
DUSP22_100_51192	10
DUSP22_101_25596	24
DUSP22_101_51192	19
DUSP22_102_51192	21
DUSP22_103_25596	53
DUSP22_103_51192	292
DUSP22_104_51192	0
DUSP22_105_51192	148
DUSP22_106_17064	51
DUSP22_106_51192	35
DUSP22_107_51192	24
DUSP22_108_25596	42
DUSP22_110_51192	0
DUSP22_111_51192	7
DUSP2_0_0	81
DUSP2_0_1137	40
DUSP2_0_1516	12
DUSP2_0_1895	72
DUSP2_0_379	13
DUSP2_0_758	41
DUSP2_10_0	23
DUSP2_10_1516	86
DUSP2_10_1895	124
DUSP2_10_379	289
DUSP2_10_758	45
DUSP2_11_1516	0
DUSP2_11_1895	132
DUSP2_11_379	29
DUSP2_11_758	167
DUSP2_12_1516	8
DUSP4_0_0	107
DUSP4_0_12570	0
DUSP4_0_2514	77
DUSP4_101_15084	25
DUSP4_102_15084	72
DUSP4_104_15084	20
DUSP4_105_15084	219
DUSP4_106_15084	0
DUSP4_107_15084	59
DUSP4_108_15084	6
DUSP4_109_15084	43
DUSP4_10_0	98
DUSP4_10_10056	46
DUSP4_10_15084	49
DUSP4_10_2514	52
DUSP4_110_15084	0
DUSP5_0_0	89
DUSP5_0_11748	93
DUSP5_0_3916	108
DUSP5_0_7832	121
DUSP5_0_9790	193
DUSP5_10_11748	22
DUSP5_10_3916	29
DUSP5_11_11748	71
DUSP5_11_3916	2
DUSP5_12_0	384
DUSP5_12_11748	20
DUSP5_13_0	21
DUSP5_13_3916	21
DUSP5_13_5874	43
DUSP5_13_9790	17
DUSP5_14_0	29
DUSP6_0_0	272
DUSP6_0_1724	9
DUSP6_0_2586	124
DUSP6_0_3448	66
DUSP6_0_4310	58
DUSP6_0_5172	31
DUSP6_0_862	20
DUSP6_10_1724	0
DUSP6_10_2586	98
DUSP6_10_3448	130
DUSP6_10_4310	7
DUSP6_10_5172	96
DUSP6_11_0	51
DUSP6_11_1724	15
DUSP6_11_2586	37
DUSP7_0_0	241
DUSP7_0_1090	55
DUSP7_0_2180	52
DUSP7_0_5450	47
DUSP7_0_6540	177
DUSP7_10_1090	140
DUSP7_10_2180	65
DUSP7_10_3270	46
DUSP7_11_0	76
DUSP7_11_1090	58
DUSP7_11_4360	65
DUSP7_12_2180	272
DUSP7_12_4360	108
DUSP7_12_6540	109
DUSP7_13_1090	66
DUSP7_13_3270	34
DUSP8_0_15318	25
DUSP8_104_0	70
DUSP8_104_10212	219
DUSP8_104_2553	1
DUSP8_105_0	57
DUSP8_107_0	126
DUSP8_107_10212	31
DUSP8_107_15318	54
DUSP8_107_2553	103
DUSP8_107_7659	28
DUSP8_108_10212	168
DUSP8_108_2553	17
DUSP8_109_2553	57
DUSP8_109_5106	257
DUSP8_113_0	96
DUSP8_113_10212	69
DVL2_32_2628	567
DVL2_33_2628	78
DVL2_35_2628	102
DVL2_43_0	48
DVL2_44_0	80
DVL2_5_2628	45
DVL2_69_0	181
DVL2_70_0	67
DVL2_71_0	114
DVL2_74_0	54
DVL2_75_0	13
DVL2_80_0	23
DVL2_82_0	182
DYRK1A_100_127242	37
DYRK1A_101_127242	29
DYRK1A_102_127242	0
DYRK1A_103_127242	6
DYRK1A_104_127242	20
DYRK1A_105_127242	32
DYRK1A_109_0	29
DYRK1A_119_42414	53
DYRK1A_132_106035	29
DYRK1A_133_84828	54
DYRK1A_134_63621	71
DYRK1A_136_0	26
DYRK1A_136_106035	85
DYRK1A_138_106035	84
DYRK1A_138_127242	80
DYRK1B_0_0	35
DYRK1B_0_1264	39
DYRK1B_0_2528	0
DYRK1B_0_3792	162
DYRK1B_0_6320	171
DYRK1B_10_0	47
DYRK1B_10_1264	26
DYRK1B_10_2528	52
DYRK1B_10_3792	88
DYRK1B_10_5056	0
DYRK1B_11_0	86
DYRK1B_11_1264	28
DYRK1B_11_2528	115
DYRK1B_11_3792	97
DYRK1B_11_5056	28
DYRK1B_12_0	24
DYRK2_0_9752	134
DYRK2_100_0	70
DYRK2_101_0	10
DYRK2_103_0	96
DYRK2_104_0	174
DYRK2_105_0	104
DYRK2_108_0	71
DYRK2_10_2438	24
DYRK2_10_7314	171
DYRK2_10_9752	101
DYRK2_11_0	53
DYRK2_11_7314	0
DYRK2_12_0	181
DYRK2_12_7314	159
DYRK2_12_9752	357
DYRK4_102_29688	71
DYRK4_102_7422	0
DYRK4_103_37110	0
DYRK4_103_7422	10
DYRK4_104_29688	118
DYRK4_104_37110	0
DYRK4_104_7422	14
DYRK4_105_29688	67
DYRK4_106_0	185
DYRK4_106_29688	25
DYRK4_107_22266	25
DYRK4_108_14844	104
DYRK4_108_29688	394
DYRK4_110_29688	63
DYRK4_110_37110	55
EDN2_0_0	29
EDN2_0_1684	24
EDN2_0_4210	16
EDN2_0_5052	64
EDN2_0_842	21
EDN2_10_0	257
EDN2_10_2526	0
EDN2_10_3368	22
EDN2_11_0	8
EDN2_11_2526	96
EDN2_11_4210	0
EDN2_11_842	37
EDN2_12_0	200
EDN2_12_2526	7
EDN2_12_4210	78
EEF2K_0_69384	67
EEF2K_100_46256	37
EEF2K_101_0	54
EEF2K_101_46256	33
EEF2K_102_0	121
EEF2K_102_11564	9
EEF2K_102_46256	0
EEF2K_103_46256	16
EEF2K_104_46256	127
EEF2K_105_46256	44
EEF2K_109_34692	29
EEF2K_110_46256	85
EEF2K_111_46256	193
EEF2K_113_46256	0
EEF2K_117_46256	30
EGFR_0_169715	0
EGFR_100_169715	22
EGFR_102_169715	37
EGFR_103_203658	39
EGFR_104_135772	319
EGFR_107_169715	99
EGFR_109_135772	96
EGFR_10_135772	155
EGFR_110_135772	147
EGFR_110_169715	133
EGFR_111_135772	497
EGFR_112_135772	285
EGFR_112_203658	2
EGFR_113_135772	92
EGFR_114_135772	58
EGFR_114_169715	52
EIF2AK1_0_5282	35
EIF2AK1_100_21128	178
EIF2AK1_100_31692	7
EIF2AK1_101_10564	7
EIF2AK1_105_31692	0
EIF2AK1_106_0	48
EIF2AK1_106_15846	0
EIF2AK1_109_0	74
EIF2AK1_10_0	46
EIF2AK1_111_26410	8
EIF2AK1_114_10564	343
EIF2AK1_114_31692	51
EIF2AK1_115_0	36
EIF2AK1_115_10564	0
EIF2AK1_115_31692	23
EIF2AK2_0_8265	33
EIF2AK2_100_0	8
EIF2AK2_101_0	166
EIF2AK2_101_41325	33
EIF2AK2_103_33060	0
EIF2AK2_104_24795	106
EIF2AK2_104_33060	21
EIF2AK2_105_24795	48
EIF2AK2_105_33060	22
EIF2AK2_106_0	17
EIF2AK2_106_33060	12
EIF2AK2_106_41325	479
EIF2AK2_109_49590	140
EIF2AK2_10_33060	21
EIF2AK2_110_41325	6
EIF2AK3_102_20240	41
EIF2AK3_105_20240	132
EIF2AK3_109_50600	13
EIF2AK3_10_30360	174
EIF2AK3_110_20240	37
EIF2AK3_110_50600	56
EIF2AK3_111_50600	3
EIF2AK3_116_30360	3
EIF2AK3_117_30360	3
EIF2AK3_118_30360	69
EIF2AK3_119_30360	120
EIF2AK3_119_60720	185
EIF2AK3_120_30360	78
EIF2AK3_123_30360	40
EIF2AK3_123_50600	137
EIF2AK4_0_72460	34
EIF2AK4_101_0	16
EIF2AK4_102_0	28
EIF2AK4_105_86952	39
EIF2AK4_106_57968	104
EIF2AK4_107_43476	13
EIF2AK4_109_57968	57
EIF2AK4_10_72460	36
EIF2AK4_110_57968	123
EIF2AK4_111_57968	337
EIF2AK4_111_86952	9
EIF2AK4_112_57968	150
EIF2AK4_113_57968	130
EIF2AK4_114_57968	5
EIF2AK4_115_57968	22
EIF2AK4_115_86952	13
ENDOG_0_0	117
ENDOG_10_0	44
ENDOG_16_600	39
ENDOG_1_0	94
ENDOG_2_0	278
ENDOG_3_0	7
ENDOG_4_0	6
ENDOG_5_0	200
ENDOG_6_0	61
ENDOG_7_0	44
ENDOG_8_0	244
ENDOG_8_600	73
ENDOG_9_0	99
EPHA1_0_0	15
EPHA1_0_5314	37
EPHA1_0_7971	130
EPHA1_101_2657	0
EPHA1_102_2657	191
EPHA1_102_7971	383
EPHA1_103_2657	21
EPHA1_103_5314	2
EPHA1_104_15942	155
EPHA1_105_2657	119
EPHA1_105_7971	123
EPHA1_106_15942	102
EPHA1_106_2657	136
EPHA1_106_5314	54
EPHA1_106_7971	154
EPHA1_107_15942	48
EPHA2_100_0	139
EPHA2_100_22675	37
EPHA2_100_4535	137
EPHA2_101_0	73
EPHA2_101_13605	346
EPHA2_101_22675	25
EPHA2_101_4535	0
EPHA2_102_0	328
EPHA2_102_22675	40
EPHA2_102_4535	46
EPHA2_102_9070	97
EPHA2_103_22675	41
EPHA2_103_4535	74
EPHA2_103_9070	208
EPHA2_104_22675	100
EPHA2_104_4535	188
EPHA3_0_53516	213
EPHA3_102_0	5
EPHA3_103_267580	121
EPHA3_109_267580	52
EPHA3_111_267580	208
EPHA3_112_267580	36
EPHA3_114_107032	25
EPHA3_122_321096	92
EPHA3_131_321096	302
EPHA3_138_0	257
EPHA3_139_107032	27
EPHA3_143_107032	92
EPHA3_143_160548	0
EPHA3_166_267580	139
EPHA3_167_267580	55
EPHA3_175_267580	25
EPHA4_100_44622	54
EPHA4_102_44622	3
EPHA4_105_89244	0
EPHA4_107_22311	133
EPHA4_10_133866	206
EPHA4_10_44622	90
EPHA4_115_0	19
EPHA4_115_22311	40
EPHA4_115_89244	105
EPHA4_116_0	29
EPHA4_117_0	7
EPHA4_117_22311	112
EPHA4_118_0	23
EPHA4_118_22311	0
EPHA4_119_0	3
EPHA5_100_0	227
EPHA5_100_150405	44
EPHA5_101_150405	20
EPHA5_105_0	8
EPHA5_106_250675	428
EPHA5_107_250675	180
EPHA5_108_200540	36
EPHA5_108_250675	259
EPHA5_109_250675	126
EPHA5_110_250675	131
EPHA5_111_250675	139
EPHA5_111_300810	64
EPHA5_112_250675	89
EPHA5_113_250675	80
EPHA5_114_250675	218
EPHA6_0_267976	71
EPHA6_1001_803928	24
EPHA6_1002_803928	49
EPHA6_1003_803928	5
EPHA6_1004_803928	0
EPHA6_1006_401964	0
EPHA6_1006_669940	357
EPHA6_1007_669940	102
EPHA6_1011_0	48
EPHA6_1011_803928	156
EPHA6_1012_803928	88
EPHA6_1013_803928	0
EPHA6_1014_803928	52
EPHA6_1015_803928	25
EPHA6_1016_133988	100
EPHA6_102_0	80
EPHA7_106_0	0
EPHA7_109_102584	280
EPHA7_110_153876	92
EPHA7_111_153876	113
EPHA7_112_153876	32
EPHA7_114_153876	34
EPHA7_121_0	46
EPHA7_124_0	153
EPHA7_125_0	8
EPHA7_126_0	12
EPHA7_127_0	26
EPHA7_129_0	2
EPHA7_129_102584	38
EPHA7_136_0	0
EPHA7_138_102584	158
EPHA8_100_11436	0
EPHA8_101_11436	158
EPHA8_101_22872	82
EPHA8_102_11436	0
EPHA8_103_11436	79
EPHA8_103_22872	14
EPHA8_103_34308	337
EPHA8_103_5718	115
EPHA8_104_11436	1
EPHA8_104_34308	218
EPHA8_105_11436	332
EPHA8_105_34308	20
EPHA8_106_0	121
EPHA8_106_11436	91
EPHA8_106_34308	18
EPHA8_107_11436	208
EPHB1_1013_568068	25
EPHB1_1014_568068	50
EPHB1_1015_568068	13
EPHB1_1016_568068	114
EPHB1_1017_568068	63
EPHB1_1018_94678	242
EPHB1_1019_568068	174
EPHB1_1020_568068	31
EPHB1_1021_568068	14
EPHB1_1022_568068	14
EPHB1_1023_568068	14
EPHB1_1024_568068	13
EPHB1_1025_568068	11
EPHB1_1026_568068	54
EPHB1_1027_568068	1
EPHB1_1029_568068	109
EPHB2_1021_0	30
EPHB2_1025_58430	563
EPHB2_1031_175290	84
EPHB2_1032_175290	212
EPHB2_1033_175290	211
EPHB2_1034_175290	9
EPHB2_1035_175290	77
EPHB2_1050_146075	97
EPHB2_1051_146075	14
EPHB2_1052_146075	18
EPHB2_1053_146075	92
EPHB2_1054_146075	210
EPHB2_1076_175290	80
EPHB2_1077_175290	116
EPHB2_1086_146075	95
EPHB2_1087_146075	29
EPHB4_0_0	5
EPHB4_0_21372	117
EPHB4_100_10686	168
EPHB4_100_21372	0
EPHB4_101_10686	59
EPHB4_101_21372	230
EPHB4_102_10686	51
EPHB4_102_21372	19
EPHB4_103_17810	95
EPHB4_103_7124	276
EPHB4_104_14248	0
EPHB4_105_10686	9
EPHB4_106_10686	95
EPHB4_106_21372	10
EPHB4_107_10686	219
EPHB4_108_0	234
EPHB6_27_0	34
EPHB6_28_0	107
EPHB6_37_0	75
EPHB6_38_0	135
EPHB6_63_13812	161
EPHB6_93_13812	542
ERBB2_0_18219	496
ERBB2_0_36438	35
ERBB2_100_18219	187
ERBB2_100_24292	614
ERBB2_102_18219	75
ERBB2_102_24292	32
ERBB2_103_18219	0
ERBB2_103_24292	0
ERBB2_104_24292	283
ERBB2_105_18219	58
ERBB2_105_24292	179
ERBB2_106_18219	11
ERBB2_106_24292	44
ERBB2_107_24292	20
ERBB2_108_18219	220
ERBB2_108_24292	29
ERBB3_0_13512	13
ERBB3_0_16890	250
ERBB3_0_20268	13
ERBB3_0_6756	260
ERBB3_100_0	38
ERBB3_100_16890	123
ERBB3_101_16890	84
ERBB3_102_13512	4
ERBB3_102_16890	19
ERBB3_103_13512	132
ERBB3_103_16890	239
ERBB3_104_13512	55
ERBB3_104_16890	302
ERBB3_107_13512	55
ERBB3_107_6756	8
ERBB3_108_13512	10
ERBB4_1001_830810	21
ERBB4_100_0	194
ERBB4_1010_0	17
ERBB4_1021_0	13
ERBB4_1046_166162	244
ERBB4_104_0	79
ERBB4_105_0	396
ERBB4_1071_830810	44
ERBB4_1077_166162	117
ERBB4_1090_332324	63
ERBB4_1103_830810	17
ERBB4_1134_166162	48
ERBB4_1135_166162	15
ERBB4_1165_0	33
ERBB4_1171_166162	56
ERBB4_1172_166162	4
ERN1_0_37638	101
ERN1_101_37638	19
ERN1_102_37638	35
ERN1_102_62730	57
ERN1_104_25092	3
ERN1_107_25092	19
ERN1_10_0	80
ERN1_10_75276	66
ERN1_111_62730	2
ERN1_116_0	11
ERN1_116_25092	19
ERN1_117_25092	7
ERN1_118_25092	75
ERN1_119_62730	29
ERN1_11_0	92
ERN1_121_12546	225
ETNK1_0_0	75
ETNK1_100_0	43
ETNK1_102_28626	1
ETNK1_104_28626	74
ETNK1_10_19084	31
ETNK1_10_57252	107
ETNK1_110_0	38
ETNK1_111_0	186
ETNK1_112_0	43
ETNK1_115_0	31
ETNK1_116_0	75
ETNK1_118_9542	2
ETNK1_119_0	57
ETNK1_119_9542	12
ETNK1_11_28626	6
ETNK1_11_57252	1
ETNK1_33_57252	12
ETNK1_58_57252	935
ETNK2_0_0	57
ETNK2_100_0	14
ETNK2_104_6032	67
ETNK2_107_6032	306
ETNK2_108_18096	45
ETNK2_109_18096	115
ETNK2_110_18096	71
ETNK2_111_18096	0
ETNK2_112_18096	127
ETNK2_112_6032	186
ETNK2_113_15080	151
ETNK2_113_18096	42
ETNK2_113_6032	64
ETNK2_115_15080	61
ETNK2_115_18096	0
EVI5L_0_0	237
EVI5L_0_24815	53
EVI5L_100_14889	73
EVI5L_100_29778	162
EVI5L_101_14889	173
EVI5L_101_29778	419
EVI5L_102_14889	16
EVI5L_102_29778	126
EVI5L_103_29778	102
EVI5L_108_29778	25
EVI5L_109_29778	20
EVI5L_110_19852	146
EVI5L_110_24815	92
EVI5L_111_29778	160
EVI5L_112_29778	76
EVI5L_113_29778	11
EXOSC10_100_0	44
EXOSC10_101_23755	107
EXOSC10_101_9502	0
EXOSC10_102_23755	170
EXOSC10_102_9502	58
EXOSC10_105_23755	29
EXOSC10_105_28506	122
EXOSC10_106_14253	65
EXOSC10_106_28506	2
EXOSC10_106_9502	0
EXOSC10_107_9502	44
EXOSC10_108_4751	0
EXOSC10_108_9502	106
EXOSC10_109_9502	32
EXOSC10_10_19004	3
FADD_10_3015	131
FADD_14_0	153
FADD_15_0	92
FADD_16_3015	44
FADD_18_0	87
FADD_19_0	477
FADD_20_0	124
FADD_21_0	104
FADD_23_3015	206
FADD_4_0	5
FADD_6_0	331
FADD_9_0	89
FASTK_0_0	50
FASTK_0_1212	178
FASTK_0_1818	9
FASTK_0_2424	74
FASTK_0_3030	66
FASTK_0_3636	103
FASTK_0_606	71
FASTK_10_0	58
FASTK_10_1212	2
FASTK_10_1818	46
FASTK_10_2424	92
FASTK_10_3030	153
FASTK_10_3636	63
FASTK_10_606	28
FASTK_11_0	29
FASTK_11_1212	181
FER_1007_0	258
FER_1032_0	275
FER_1034_0	86
FER_1036_0	36
FER_1038_0	38
FER_1041_0	17
FER_1042_0	59
FER_1051_0	65
FER_1062_0	58
FER_109_0	42
FER_111_64146	262
FER_124_192438	0
FER_132_256584	9
FER_139_64146	131
FER_14_0	402
FER_154_64146	23
FES_0_0	138
FES_0_10350	42
FES_0_1725	187
FES_0_5175	101
FES_0_6900	59
FES_100_8625	20
FES_101_8625	20
FES_102_8625	15
FES_103_6900	0
FES_104_8625	114
FES_105_6900	28
FES_105_8625	177
FES_106_6900	17
FES_106_8625	25
FES_107_6900	60
FGFR1_100_32968	162
FGFR1_101_49452	0
FGFR1_101_8242	0
FGFR1_102_0	65
FGFR1_103_32968	8
FGFR1_105_0	107
FGFR1_105_16484	156
FGFR1_106_8242	97
FGFR1_107_8242	0
FGFR1_108_8242	0
FGFR1_109_8242	12
FGFR1_10_0	2
FGFR1_10_16484	79
FGFR1_110_16484	175
FGFR1_110_8242	59
FGFR2_100_102960	99
FGFR2_101_102960	64
FGFR2_102_0	0
FGFR2_102_102960	20
