sgRNA	Count
MAP3K1_0_46044	123
MAP3K1_0_69066	77
MAP3K1_100_11511	2
MAP3K1_101_0	0
MAP3K1_102_46044	0
MAP3K1_105_69066	36
MAP3K1_106_69066	98
MAP3K1_107_11511	1
MAP3K1_107_69066	0
MAP3K1_108_46044	440
MAP3K1_108_69066	67
MAP3K1_109_11511	6
MAP3K1_109_69066	79
MAP3K1_10_57555	83
MAP3K1_110_23022	147
MAP3K1_110_69066	3
MAP3K2_100_76914	323
MAP3K2_104_0	3
MAP3K2_106_0	6
MAP3K2_106_51276	19
MAP3K2_107_51276	274
MAP3K2_107_76914	96
MAP3K2_109_0	140
MAP3K2_109_12819	158
MAP3K2_10_64095	269
MAP3K2_111_0	75
MAP3K2_112_0	22
MAP3K2_112_38457	12
MAP3K2_113_0	10
MAP3K2_119_0	267
MAP3K2_119_25638	8
MAP3K3_0_0	94
MAP3K3_0_63336	277
MAP3K3_101_63336	85
MAP3K3_102_63336	327
MAP3K3_103_63336	48
MAP3K3_104_10556	63
MAP3K3_105_63336	26
MAP3K3_114_21112	37
MAP3K3_114_63336	393
MAP3K3_115_63336	128
MAP3K3_116_63336	59
MAP3K3_122_0	199
MAP3K3_123_0	139
MAP3K3_125_0	153
MAP3K3_126_0	366
MAP3K4_0_71804	29
MAP3K4_100_89755	286
MAP3K4_101_89755	113
MAP3K4_103_35902	53
MAP3K4_104_107706	54
MAP3K4_104_89755	84
MAP3K4_105_107706	193
MAP3K4_106_89755	91
MAP3K4_107_107706	221
MAP3K4_107_89755	41
MAP3K4_108_107706	37
MAP3K4_108_89755	169
MAP3K4_109_107706	240
MAP3K4_111_107706	167
MAP3K4_112_107706	143
MAP3K5_108_33639	165
MAP3K5_10_168195	141
MAP3K5_10_33639	71
MAP3K5_110_201834	65
MAP3K5_114_0	32
MAP3K5_11_100917	78
MAP3K5_121_0	0
MAP3K5_123_33639	33
MAP3K5_124_33639	0
MAP3K5_125_33639	21
MAP3K5_125_67278	74
MAP3K5_126_33639	0
MAP3K5_127_67278	254
MAP3K5_128_100917	136
MAP3K5_12_100917	53
MAP3K5_131_67278	171
MAP3K6_0_0	152
MAP3K6_0_10032	111
MAP3K6_0_1672	688
MAP3K6_0_3344	69
MAP3K6_0_5016	180
MAP3K6_0_6688	236
MAP3K6_10_0	111
MAP3K6_10_10032	78
MAP3K6_10_1672	23
MAP3K6_10_8360	227
MAP3K6_11_0	22
MAP3K6_11_10032	0
MAP3K6_11_1672	126
MAP3K6_11_6688	68
MAP3K7_0_0	17
MAP3K7_0_20994	124
MAP3K7_0_41988	33
MAP3K7_100_31491	18
MAP3K7_101_31491	89
MAP3K7_104_20994	40
MAP3K7_105_20994	153
MAP3K7_108_31491	16
MAP3K7_108_62982	98
MAP3K7_109_31491	83
MAP3K7_10_0	7
MAP3K7_10_20994	10
MAP3K7_110_41988	47
MAP3K7_113_52485	58
MAP3K7_114_52485	9
MAP3K8_0_3985	213
MAP3K8_13_19925	67
MAP3K8_15_15940	0
MAP3K8_16_3985	41
MAP3K8_18_0	34
MAP3K8_18_7970	0
MAP3K8_1_3985	29
MAP3K8_1_7970	0
MAP3K8_20_0	212
MAP3K8_21_0	197
MAP3K8_21_23910	85
MAP3K8_22_15940	122
MAP3K8_22_23910	57
MAP3K8_23_0	279
MAP3K8_23_15940	13
MAP3K8_23_7970	313
MAP3K9_0_0	200
MAP3K9_0_37290	102
MAP3K9_101_0	137
MAP3K9_101_12430	123
MAP3K9_102_12430	184
MAP3K9_103_0	32
MAP3K9_103_12430	2
MAP3K9_104_0	11
MAP3K9_104_12430	157
MAP3K9_106_0	0
MAP3K9_107_0	7
MAP3K9_10_0	130
MAP3K9_112_37290	239
MAP3K9_115_0	183
MAP3K9_115_37290	45
MAP4K1_100_13389	135
MAP4K1_101_17852	12
MAP4K1_101_26778	140
MAP4K1_106_22315	67
MAP4K1_108_26778	142
MAP4K1_10_0	102
MAP4K1_10_26778	14
MAP4K1_110_26778	72
MAP4K1_111_26778	11
MAP4K1_113_17852	48
MAP4K1_113_26778	213
MAP4K1_114_17852	85
MAP4K1_114_26778	734
MAP4K1_115_17852	95
MAP4K1_115_22315	82
MAP4K2_0_10300	93
MAP4K2_0_12360	287
MAP4K2_0_2060	125
MAP4K2_0_8240	40
MAP4K2_100_0	324
MAP4K2_100_8240	21
MAP4K2_101_8240	200
MAP4K2_102_10300	130
MAP4K2_102_8240	156
MAP4K2_103_0	28
MAP4K2_103_12360	13
MAP4K2_103_8240	110
MAP4K2_104_0	47
MAP4K2_104_12360	92
MAP4K2_105_0	165
MAP4K2_105_12360	36
MAP4K3_101_107452	19
MAP4K3_101_26863	24
MAP4K3_102_80589	267
MAP4K3_107_107452	194
MAP4K3_113_107452	89
MAP4K3_114_134315	65
MAP4K3_121_26863	55
MAP4K3_122_26863	44
MAP4K3_128_0	73
MAP4K3_129_161178	32
MAP4K3_12_26863	75
MAP4K3_130_161178	46
MAP4K3_130_53726	79
MAP4K3_135_26863	454
MAP4K3_136_53726	15
MAP4K3_137_26863	66
MAP4K4_100_141420	286
MAP4K4_101_141420	213
MAP4K4_101_84852	199
MAP4K4_102_141420	28
MAP4K4_102_169704	159
MAP4K4_103_141420	92
MAP4K4_103_169704	183
MAP4K4_104_113136	15
MAP4K4_104_141420	6
MAP4K4_104_169704	126
MAP4K4_105_113136	321
MAP4K4_105_169704	131
MAP4K4_106_113136	254
MAP4K4_106_141420	0
MAP4K4_106_169704	0
MAP4K5_0_0	32
MAP4K5_0_61128	82
MAP4K5_103_0	26
MAP4K5_104_0	32
MAP4K5_10_40752	67
MAP4K5_113_101880	41
MAP4K5_114_81504	299
MAP4K5_118_20376	12
MAP4K5_119_40752	36
MAP4K5_11_101880	107
MAP4K5_123_61128	33
MAP4K5_124_0	5
MAP4K5_125_0	19
MAP4K5_125_40752	43
MAPK10_0_82716	12
MAPK10_1003_0	285
MAPK10_1003_248148	255
MAPK10_100_0	32
MAPK10_1020_496296	340
MAPK10_102_248148	83
MAPK10_1030_248148	34
MAPK10_1031_248148	91
MAPK10_1032_248148	24
MAPK10_1034_0	0
MAPK10_1035_0	72
MAPK10_1036_0	59
MAPK10_1037_0	0
MAPK10_1039_0	0
MAPK10_1040_0	41
MAPK10_1042_330864	74
MAPK11_0_0	151
MAPK11_0_1007	87
MAPK11_0_2014	399
MAPK11_0_3021	58
MAPK11_0_4028	94
MAPK11_10_0	203
MAPK11_10_1007	23
MAPK11_10_2014	151
MAPK11_11_0	313
MAPK11_11_1007	358
MAPK11_11_2014	175
MAPK11_11_3021	15
MAPK11_11_4028	0
MAPK11_12_0	103
MAPK11_12_1007	113
MAPK11_12_2014	105
MAPK12_0_11695	76
MAPK12_0_14034	151
MAPK12_0_7017	237
MAPK12_0_9356	3
MAPK12_100_14034	208
MAPK12_100_7017	56
MAPK12_100_9356	77
MAPK12_101_7017	77
MAPK12_101_9356	409
MAPK12_102_11695	47
MAPK12_102_14034	221
MAPK12_102_7017	11
MAPK12_102_9356	108
MAPK12_103_14034	0
MAPK12_103_7017	60
MAPK12_103_9356	33
MAPK13_0_10500	14
MAPK13_0_1750	78
MAPK13_10_10500	21
MAPK13_10_1750	65
MAPK13_10_3500	197
MAPK13_11_1750	195
MAPK13_11_8750	248
MAPK13_12_10500	29
MAPK13_12_1750	28
MAPK13_12_7000	0
MAPK13_13_10500	82
MAPK13_13_1750	90
MAPK13_14_0	179
MAPK13_14_1750	245
MAPK13_14_7000	113
MAPK14_0_59660	0
MAPK14_100_71592	51
MAPK14_101_71592	50
MAPK14_102_71592	16
MAPK14_103_0	53
MAPK14_103_71592	114
MAPK14_104_71592	67
MAPK14_105_71592	43
MAPK14_107_71592	110
MAPK14_108_35796	198
MAPK14_108_71592	173
MAPK14_109_59660	252
MAPK14_109_71592	296
MAPK14_10_23864	131
MAPK14_10_71592	9
MAPK1_101_0	29
MAPK1_103_0	106
MAPK1_104_0	45
MAPK1_105_16168	24
MAPK1_105_64672	146
MAPK1_107_0	3
MAPK1_10_64672	93
MAPK1_117_0	83
MAPK1_118_0	12
MAPK1_119_0	95
MAPK1_121_16168	252
MAPK1_122_97008	79
MAPK1_126_0	107
MAPK1_127_0	74
MAPK1_128_0	203
MAPK3_0_0	15
MAPK3_0_1343	0
MAPK3_0_2686	112
MAPK3_0_6715	164
MAPK3_10_0	46
MAPK3_10_1343	2
MAPK3_10_2686	154
MAPK3_10_5372	8
MAPK3_10_6715	48
MAPK3_11_0	136
MAPK3_11_1343	75
MAPK3_11_2686	119
MAPK3_11_6715	293
MAPK3_12_0	82
MAPK3_12_1343	130
MAPK4_0_10510	20
MAPK4_10_2102	89
MAPK4_10_6306	231
MAPK4_10_8408	173
MAPK4_11_8408	109
MAPK4_12_10510	31
MAPK4_12_12612	1
MAPK4_12_4204	199
MAPK4_13_10510	71
MAPK4_13_12612	0
MAPK4_13_8408	113
MAPK4_15_0	39
MAPK4_16_8408	14
MAPK4_19_10510	0
MAPK4_19_12612	23
MAPK4_19_4204	0
MAPK6_102_48924	150
MAPK6_107_32616	32
MAPK6_10_81540	32
MAPK6_111_48924	196
MAPK6_112_48924	23
MAPK6_113_48924	24
MAPK6_114_65232	17
MAPK6_115_65232	4
MAPK6_116_65232	226
MAPK6_117_16308	20
MAPK6_117_65232	3
MAPK6_118_81540	17
MAPK6_119_32616	19
MAPK6_127_65232	100
MAPK6_136_81540	89
MAPK6_139_32616	0
MAPK7_0_1662	292
MAPK7_0_3324	97
MAPK7_0_4155	147
MAPK7_0_4986	120
MAPK7_0_831	296
MAPK7_10_1662	44
MAPK7_10_3324	27
MAPK7_10_4155	2
MAPK7_10_4986	120
MAPK7_10_831	106
MAPK7_11_1662	131
MAPK7_11_2493	190
MAPK7_11_3324	127
MAPK7_11_4155	298
MAPK7_11_4986	138
MAPK8IP1_101_17838	284
MAPK8IP1_102_14865	194
MAPK8IP1_102_17838	0
MAPK8IP1_102_5946	62
MAPK8IP1_103_17838	185
MAPK8IP1_106_11892	256
MAPK8IP1_108_0	36
MAPK8IP1_108_5946	150
MAPK8IP1_109_0	235
MAPK8IP1_10_0	65
MAPK8IP1_10_17838	78
MAPK8IP1_110_11892	111
MAPK8IP1_110_14865	141
MAPK8IP1_111_11892	83
MAPK8IP1_112_0	116
MAPK8IP1_113_5946	56
MAPK8IP2_0_11394	381
MAPK8IP2_0_1899	189
MAPK8IP2_0_9495	106
MAPK8IP2_101_0	329
MAPK8IP2_102_3798	73
MAPK8IP2_102_5697	5
MAPK8IP2_104_9495	46
MAPK8IP2_105_9495	39
MAPK8IP2_107_3798	158
MAPK8IP2_107_9495	230
MAPK8IP2_108_5697	79
MAPK8IP2_108_9495	4
MAPK8IP2_109_5697	72
MAPK8IP2_109_9495	166
MAPK8IP2_10_11394	0
MAPK8IP2_10_1899	16
MAPK8IP3_0_36648	87
MAPK8IP3_104_9162	372
MAPK8IP3_107_0	266
MAPK8IP3_109_0	53
MAPK8IP3_10_0	154
MAPK8IP3_10_36648	34
MAPK8IP3_11_27486	85
MAPK8IP3_11_36648	251
MAPK8IP3_120_36648	370
MAPK8IP3_121_27486	159
MAPK8IP3_127_27486	5
MAPK8IP3_12_0	0
MAPK8IP3_12_18324	28
MAPK8IP3_131_0	140
MAPK8IP3_131_36648	138
MAPK8IP3_132_36648	55
MAPK8_0_113808	16
MAPK8_0_75872	16
MAPK8_101_113808	95
MAPK8_102_0	267
MAPK8_102_113808	130
MAPK8_105_75872	22
MAPK8_106_75872	81
MAPK8_108_0	976
MAPK8_114_0	19
MAPK8_114_75872	353
MAPK8_118_75872	83
MAPK8_126_113808	158
MAPK8_128_113808	10
MAPK8_129_113808	194
MAPK8_130_113808	35
MAPK9_0_0	8
MAPK9_0_33688	2
MAPK9_100_0	7
MAPK9_100_50532	161
MAPK9_101_0	41
MAPK9_101_50532	33
MAPK9_105_42110	44
MAPK9_106_33688	32
MAPK9_109_0	2
MAPK9_109_42110	72
MAPK9_110_0	11
MAPK9_110_16844	301
MAPK9_111_33688	164
MAPKAPK3_100_0	203
MAPKAPK3_100_32370	25
MAPKAPK3_101_0	164
MAPKAPK3_101_32370	313
MAPKAPK3_102_0	275
MAPKAPK3_102_32370	233
MAPKAPK3_103_0	0
MAPKAPK3_103_32370	78
MAPKAPK3_104_0	189
MAPKAPK3_104_10790	12
MAPKAPK3_105_0	209
MAPKAPK3_106_0	16
MAPKAPK3_106_26975	74
MAPKAPK3_107_0	168
MAPKAPK3_108_0	71
MAPKAPK5_0_46764	16
MAPKAPK5_0_7794	136
MAPKAPK5_103_38970	197
MAPKAPK5_105_38970	7
MAPKAPK5_106_38970	54
MAPKAPK5_107_38970	25
MAPKAPK5_108_38970	156
MAPKAPK5_108_46764	96
MAPKAPK5_109_38970	29
MAPKAPK5_110_38970	43
MAPKAPK5_111_38970	72
MAPKAPK5_112_23382	29
MAPKAPK5_112_38970	217
MAPKAPK5_113_23382	4
MAPKAPK5_113_38970	243
MAPKAPK5_113_46764	160
MARK1_0_116790	133
MARK1_0_58395	56
MARK1_100_116790	41
MARK1_101_116790	0
MARK1_103_116790	181
MARK1_104_116790	33
MARK1_108_116790	309
MARK1_109_116790	59
MARK1_110_116790	209
MARK1_110_19465	80
MARK1_111_116790	364
MARK1_112_116790	362
MARK1_113_116790	157
MARK1_113_38930	55
MARK1_123_38930	85
MARK1_124_38930	231
MARK2_0_30897	120
MARK2_0_61794	94
MARK2_101_20598	11
MARK2_102_20598	22
MARK2_103_20598	53
MARK2_103_30897	43
MARK2_104_20598	18
MARK2_106_20598	54
MARK2_107_20598	49
MARK2_108_20598	6
MARK2_109_20598	34
MARK2_10_0	46
MARK2_10_30897	88
MARK2_117_20598	0
MARK2_118_20598	104
MARK2_119_20598	32
MARK3_0_33838	23
MARK3_102_50757	90
MARK3_105_101514	0
MARK3_106_101514	350
MARK3_108_101514	9
MARK3_109_101514	50
MARK3_110_101514	0
MARK3_112_101514	337
MARK3_113_101514	0
MARK3_114_101514	60
MARK3_11_84595	25
MARK3_120_101514	127
MARK3_121_101514	42
MARK3_122_101514	460
MARK3_126_84595	0
MARK4_1011_64570	0
MARK4_1014_64570	146
MARK4_1015_193710	133
MARK4_1016_193710	161
MARK4_1036_193710	58
MARK4_1037_193710	190
MARK4_1038_193710	366
MARK4_1039_193710	24
MARK4_1074_161425	48
MARK4_1091_161425	106
MARK4_1092_161425	183
MARK4_1093_161425	195
MARK4_1094_161425	81
MARK4_1095_161425	252
MARK4_1096_161425	24
MARK4_10_161425	0
MAST1_100_35142	4
MAST1_102_35142	109
MAST1_103_35142	60
MAST1_105_35142	87
MAST1_107_35142	48
MAST1_108_35142	91
MAST1_109_35142	144
MAST1_110_35142	69
MAST1_111_35142	131
MAST1_112_35142	361
MAST1_113_35142	224
MAST1_114_35142	6
MAST1_116_35142	76
MAST1_117_35142	230
MAST2_1000_213546	157
MAST2_1001_213546	43
MAST2_1002_213546	145
MAST2_1003_213546	164
MAST2_1004_213546	270
MAST2_1005_213546	12
MAST2_1006_213546	74
MAST2_1008_213546	120
MAST2_100_0	76
MAST2_1010_213546	203
MAST2_1011_213546	77
MAST2_1016_213546	20
MAST2_1017_213546	108
MAST2_1018_213546	274
MAST2_1019_213546	34
MAST2_101_0	108
MAST3_0_23094	345
MAST3_111_38490	251
MAST3_113_38490	82
MAST3_114_38490	9
MAST3_11_38490	274
MAST3_125_38490	150
MAST3_126_0	0
MAST3_131_15396	14
MAST3_131_30792	139
MAST3_134_30792	178
MAST3_135_30792	84
MAST3_137_30792	90
MAST3_141_30792	100
MAST3_142_30792	142
MASTL_0_9170	14
MASTL_104_0	360
MASTL_107_0	79
MASTL_107_18340	131
MASTL_10_27510	132
MASTL_110_18340	126
MASTL_114_18340	58
MASTL_11_13755	52
MASTL_12_13755	11
MASTL_13_13755	9
MASTL_14_13755	61
MASTL_15_13755	20
MASTL_16_22925	13
MASTL_17_9170	22
MASTL_18_18340	0
MATK_0_0	0
MATK_0_17250	99
MATK_100_20700	111
MATK_101_0	5
MATK_101_10350	291
MATK_101_20700	111
MATK_102_0	58
MATK_103_0	137
MATK_104_0	140
MATK_104_3450	142
MATK_105_0	215
MATK_105_3450	103
MATK_106_6900	3
MATK_107_3450	128
MATK_108_20700	36
MATK_109_0	383
MBIP_0_12632	38
MBIP_0_3158	2
MBIP_0_9474	28
MBIP_10_12632	14
MBIP_10_15790	57
MBIP_10_18948	0
MBIP_11_3158	860
MBIP_12_6316	154
MBIP_13_0	17
MBIP_13_12632	1
MBIP_13_15790	48
MBIP_13_6316	131
MBIP_14_6316	152
MBIP_15_12632	14
MBIP_15_18948	73
MBIP_15_6316	83
MCL1_10_0	26
MCL1_10_2157	70
MCL1_11_2157	30
MCL1_11_719	103
MCL1_12_2157	25
MCL1_13_2157	67
MCL1_14_2157	227
MCL1_3_1438	88
MCL1_4_2157	18
MCL1_5_2157	96
MCL1_6_2157	67
MCL1_7_2157	290
MCL1_8_2157	78
MDM1_164_34248	0
MDM1_165_34248	33
MDM1_21_42810	1
MDM1_22_42810	1
MDM1_37_42810	48
MDM1_39_42810	483
MDM1_40_42810	20
MDM1_46_34248	73
MDM1_72_42810	33
MDM1_73_42810	0
MDM1_82_42810	384
MDM1_89_42810	62
MDM1_90_42810	15
MDM2_0_26610	364
MDM2_1_26610	0
MDM2_38_26610	56
MDM2_41_15966	0
MDM2_43_15966	22
MDM2_45_15966	9
MDM2_46_15966	53
MDM2_47_15966	190
MDM2_48_15966	93
MDM2_86_15966	25
MDM2_88_15966	82
MDM2_89_15966	20
MDM2_90_15966	55
MDM4_17_24582	148
MDM4_18_24582	9
MDM4_19_24582	98
MDM4_206_49164	140
MDM4_45_24582	347
MDM4_46_24582	5
MDM4_4_24582	76
MDM4_5_24582	22
MDM4_60_49164	236
MDM4_62_49164	78
MDM4_6_24582	71
MDM4_97_24582	47
MECOM_1010_0	41
MECOM_1021_248625	68
MECOM_102_248625	161
MECOM_1032_0	3
MECOM_1038_414375	19
MECOM_1081_331500	241
MECOM_1179_331500	7
MECOM_117_497250	0
MECOM_119_0	96
MECOM_11_0	23
MECOM_1200_497250	39
MECOM_120_0	195
MECOM_121_0	139
MECOM_122_0	0
MECOM_1248_497250	18
MECOM_124_0	97
MELK_0_0	21
MELK_0_14974	109
MELK_104_59896	266
MELK_109_89844	73
MELK_110_89844	49
MELK_111_89844	42
MELK_112_29948	36
MELK_112_89844	34
MELK_113_29948	24
MELK_113_89844	6
MELK_115_14974	2
MELK_116_14974	252
MELK_117_14974	92
MELK_117_29948	13
MELK_12_0	129
MELK_130_29948	34
MERTK_107_0	258
MERTK_108_0	273
MERTK_129_123564	32
MERTK_129_82376	40
MERTK_130_82376	41
MERTK_131_82376	504
MERTK_132_82376	64
MERTK_134_61782	0
MERTK_135_0	53
MERTK_135_61782	18
MERTK_136_61782	97
MERTK_146_82376	118
MERTK_147_41188	167
MERTK_150_123564	134
MERTK_151_123564	62
MERTK_15_123564	14
MERTK_287_123564	182
MERTK_8_123564	47
MERTK_9_123564	87
MET_100_17999	85
MET_102_0	20
MET_11_0	5
MET_120_89995	105
MET_121_89995	144
MET_122_89995	41
MET_124_53997	144
MET_129_89995	77
MET_133_53997	52
MET_139_107994	71
MET_13_107994	163
MET_140_35998	142
MET_140_53997	329
MET_141_17999	154
MET_141_53997	101
MET_142_53997	222
MINK1_0_0	175
MINK1_100_55434	68
MINK1_101_46195	172
MINK1_101_55434	105
MINK1_102_36956	44
MINK1_102_46195	53
MINK1_102_55434	56
MINK1_103_36956	191
MINK1_103_46195	216
MINK1_103_55434	191
MINK1_103_9239	287
MINK1_104_36956	4
MINK1_104_46195	140
MINK1_104_55434	21
MINK1_106_55434	203
MINK1_107_55434	178
MKNK1_0_16978	282
MKNK1_106_42445	28
MKNK1_10_16978	367
MKNK1_10_25467	44
MKNK1_110_16978	223
MKNK1_110_25467	0
MKNK1_110_33956	28
MKNK1_111_25467	24
MKNK1_111_33956	39
MKNK1_112_16978	185
MKNK1_112_33956	72
MKNK1_113_16978	11
MKNK1_116_33956	47
MKNK1_117_16978	34
MKNK1_117_25467	30
MKNK2_0_0	5
MKNK2_0_1967	203
MKNK2_0_3934	665
MKNK2_0_9835	145
MKNK2_100_1967	229
MKNK2_101_1967	96
MKNK2_102_1967	73
MKNK2_102_5901	84
MKNK2_105_1967	117
MKNK2_106_11802	79
MKNK2_106_1967	107
MKNK2_107_1967	185
MKNK2_108_11802	409
MKNK2_108_1967	247
MKNK2_108_3934	118
MLKL_0_0	107
MLKL_101_24942	226
MLKL_101_4157	74
MLKL_102_24942	163
MLKL_102_8314	138
MLKL_103_24942	115
MLKL_103_4157	235
MLKL_104_4157	160
MLKL_105_4157	7
MLKL_106_24942	0
MLKL_106_4157	32
MLKL_107_24942	101
MLKL_107_4157	24
MLKL_109_24942	123
MLKL_10_12471	49
MLKL_110_24942	98
MOK_0_46116	102
MOK_105_46116	201
MOK_106_46116	443
MOK_107_0	298
MOK_107_46116	246
MOK_108_46116	100
MOK_10_0	98
MOK_114_0	163
MOK_11_0	18
MOK_11_57645	43
MOK_123_57645	188
MOK_125_0	50
MOK_125_69174	222
MOK_127_0	91
MOK_128_0	201
MOK_129_0	334
MOS_0_0	46
MOS_0_208	156
MOS_0_416	56
MOS_0_624	273
MOS_0_832	193
MOS_10_832	225
MOS_11_832	197
MOS_12_832	89
MOS_13_832	181
MOS_1_0	37
MOS_1_208	119
MOS_1_416	111
MOS_1_624	0
MOS_1_832	66
MOS_2_0	172
MOS_2_208	538
MPP2_0_0	78
MPP2_100_4906	65
MPP2_106_4906	44
MPP2_107_29436	256
MPP2_107_4906	164
MPP2_108_19624	312
MPP2_108_29436	7
MPP2_108_4906	0
MPP2_109_29436	63
MPP2_109_4906	110
MPP2_10_0	86
MPP2_10_24530	20
MPP2_10_4906	47
MPP2_110_4906	179
MPP2_111_29436	161
MPP2_113_4906	91
MPP3_0_0	39
MPP3_0_9248	41
MPP3_100_0	129
MPP3_100_18496	0
MPP3_103_27744	86
MPP3_105_27744	15
MPP3_106_13872	20
MPP3_106_27744	36
MPP3_10_0	26
MPP3_10_13872	6
MPP3_10_23120	175
MPP3_10_27744	35
MPP3_111_0	2
MPP3_111_13872	233
MPZL1_0_60630	3
MPZL1_104_50525	134
MPZL1_108_60630	263
MPZL1_110_50525	56
MPZL1_110_60630	209
MPZL1_111_50525	368
MPZL1_112_50525	308
MPZL1_116_0	160
MPZL1_118_0	186
MPZL1_119_0	79
MPZL1_11_30315	25
MPZL1_125_0	255
MPZL1_125_30315	1
MPZL1_12_50525	54
MPZL1_12_60630	257
MPZL1_130_40420	20
MRC2_0_47345	66
MRC2_101_47345	2
MRC2_102_56814	71
MRC2_103_56814	140
MRC2_104_56814	203
MRC2_105_56814	73
MRC2_106_47345	117
MRC2_107_37876	125
MRC2_107_47345	113
MRC2_108_47345	79
MRC2_109_47345	192
MRC2_111_47345	160
MRC2_111_56814	299
MRC2_112_47345	299
MRC2_112_56814	151
MRC2_113_47345	159
MST1R_0_7227	30
MST1R_0_9636	88
MST1R_100_12045	330
MST1R_101_9636	35
MST1R_102_2409	295
MST1R_102_9636	213
MST1R_103_2409	9
MST1R_103_7227	93
MST1R_104_7227	128
MST1R_104_9636	114
MST1R_105_2409	89
MST1R_105_7227	60
MST1R_105_9636	296
MST1R_106_7227	86
MST1R_106_9636	32
MST1R_107_9636	96
MST4_0_0	128
MST4_0_37625	140
MST4_100_7525	194
MST4_102_7525	32
MST4_103_0	155
MST4_10_30100	3
MST4_10_45150	124
MST4_111_0	79
MST4_11_45150	41
MST4_13_22575	113
MST4_13_37625	16
MST4_14_37625	53
MST4_14_7525	181
MST4_15_0	106
MST4_16_0	55
MTOR_0_22282	15
MTOR_101_22282	0
MTOR_104_133692	497
MTOR_104_89128	56
MTOR_106_0	66
MTOR_107_0	11
MTOR_10_22282	49
MTOR_112_111410	26
MTOR_113_133692	103
MTOR_116_133692	27
MTOR_117_133692	888
MTOR_119_133692	58
MTOR_11_22282	195
MTOR_122_111410	262
MTOR_123_111410	64
MUSK_101_18982	0
MUSK_102_18982	197
MUSK_105_37964	120
MUSK_110_0	92
MUSK_111_0	41
MUSK_112_0	0
MUSK_113_18982	43
MUSK_113_94910	230
MUSK_114_18982	0
MUSK_114_94910	50
MUSK_115_18982	79
MUSK_117_94910	32
MUSK_118_94910	40
MVD_0_3206	79
MVD_0_4809	0
MVD_100_0	53
MVD_102_0	28
MVD_103_0	6
MVD_104_0	85
MVD_109_0	326
MVD_10_0	223
MVD_10_3206	161
MVD_10_4809	105
MVD_10_9618	77
MVD_11_1603	70
MVD_11_3206	211
MVD_11_4809	22
MVD_11_9618	31
MVK_0_13716	344
MVK_100_10287	162
MVK_102_10287	21
MVK_102_13716	54
MVK_103_13716	295
MVK_103_17145	179
MVK_104_17145	186
MVK_106_17145	24
MVK_107_10287	85
MVK_107_13716	443
MVK_107_17145	91
MVK_108_17145	282
MVK_109_10287	150
MYC_20_2568	0
MYC_21_2568	173
MYC_22_2568	55
MYC_23_2568	215
MYC_28_2568	0
MYC_29_2568	120
MYC_2_2568	156
MYC_30_2568	88
MYC_31_2568	275
MYC_33_2568	24
MYC_3_2568	12
MYC_5_2568	98
MYC_6_2568	127
MYD88_11_2596	49
MYD88_12_2596	553
MYD88_13_2596	36
MYD88_14_2596	0
MYD88_15_2596	74
MYD88_16_2596	81
MYD88_17_2596	92
MYD88_18_2596	43
MYD88_19_2596	173
MYD88_2_2596	44
MYD88_5_2596	22
MYD88_6_2596	167
MYLK2_0_0	107
MYLK2_0_10985	187
MYLK2_0_2197	175
MYLK2_0_6591	38
MYLK2_102_2197	91
MYLK2_103_2197	37
MYLK2_10_0	33
MYLK2_10_13182	393
MYLK2_10_8788	317
MYLK2_112_2197	0
MYLK2_113_2197	427
MYLK2_114_2197	5
MYLK2_115_2197	93
MYLK2_11_0	319
MYLK2_11_13182	18
MYLK3_106_11918	4
MYLK3_107_11918	40
MYLK3_108_11918	28
MYLK3_109_11918	132
MYLK3_110_11918	51
MYLK3_111_0	0
MYLK3_111_11918	1
MYLK3_111_23836	279
MYLK3_112_11918	44
MYLK3_113_11918	26
MYLK3_114_11918	435
MYLK3_115_11918	0
MYLK3_116_11918	148
MYLK3_122_0	48
MYLK3_125_11918	69
MYLK3_126_0	116
MYLK_1004_78370	116
MYLK_1017_0	124
MYLK_1018_0	102
MYLK_1055_39185	80
MYLK_1083_78370	32
MYLK_108_39185	78
MYLK_109_39185	123
MYLK_1121_78370	178
MYLK_1128_78370	56
MYLK_1129_78370	101
MYLK_1178_78370	82
MYLK_1179_78370	10
MYLK_1180_78370	0
MYLK_1211_78370	437
MYLK_1212_78370	89
MYO3A_101_79506	162
MYO3A_105_0	193
MYO3A_108_0	32
MYO3A_108_238518	116
MYO3A_114_198765	75
MYO3A_123_0	158
MYO3A_126_79506	38
MYO3A_152_238518	193
MYO3A_155_159012	0
MYO3A_160_159012	97
MYO3A_161_0	3
MYO3A_169_159012	349
MYO3A_170_198765	0
MYO3A_171_198765	49
MYO3A_172_198765	110
MYO3B_1017_136298	119
MYO3B_1018_136298	16
MYO3B_1021_136298	117
MYO3B_1028_204447	323
MYO3B_102_204447	269
MYO3B_1030_204447	0
MYO3B_1033_204447	24
MYO3B_1039_0	22
MYO3B_1039_204447	197
MYO3B_1045_204447	3
MYO3B_1053_340745	3
MYO3B_107_0	109
MYO3B_108_0	91
MYO3B_1097_204447	1
MYO3B_1098_272596	41
MYO3B_1099_272596	244
NADK_0_0	34
NADK_100_25050	295
NADK_101_8350	73
NADK_102_0	104
NADK_103_0	28
NADK_104_0	74
NADK_104_25050	13
NADK_104_4175	13
NADK_105_0	325
NADK_105_25050	206
NADK_106_0	134
NADK_106_25050	72
