sgRNA	Count
MAP3K3_114_63336	288
MAP3K3_115_63336	65
MAP3K3_116_63336	1
MAP3K3_122_0	79
MAP3K3_123_0	273
MAP3K3_125_0	194
MAP3K3_126_0	215
MAP3K4_0_71804	28
MAP3K4_100_89755	134
MAP3K4_101_89755	94
MAP3K4_103_35902	67
MAP3K4_104_107706	21
MAP3K4_104_89755	119
MAP3K4_105_107706	16
MAP3K4_106_89755	85
MAP3K4_107_107706	115
MAP3K4_107_89755	52
MAP3K4_108_107706	0
MAP3K4_108_89755	19
MAP3K4_109_107706	54
MAP3K4_111_107706	202
MAP3K4_112_107706	7
MAP3K5_108_33639	76
MAP3K5_10_168195	457
MAP3K5_10_33639	301
MAP3K5_110_201834	24
MAP3K5_114_0	13
MAP3K5_11_100917	338
MAP3K5_121_0	0
MAP3K5_123_33639	0
MAP3K5_124_33639	0
MAP3K5_125_33639	22
MAP3K5_125_67278	19
MAP3K5_126_33639	0
MAP3K5_127_67278	503
MAP3K5_128_100917	33
MAP3K5_12_100917	6
MAP3K5_131_67278	46
MAP3K6_0_0	3
MAP3K6_0_10032	33
MAP3K6_0_1672	1259
MAP3K6_0_3344	44
MAP3K6_0_5016	119
MAP3K6_0_6688	175
MAP3K6_10_0	35
MAP3K6_10_10032	11
MAP3K6_10_1672	10
MAP3K6_10_8360	42
MAP3K6_11_0	67
MAP3K6_11_10032	0
MAP3K6_11_1672	46
MAP3K6_11_6688	171
MAP3K7_0_0	0
MAP3K7_0_20994	210
MAP3K7_0_41988	21
MAP3K7_100_31491	1
MAP3K7_101_31491	53
MAP3K7_104_20994	16
MAP3K7_105_20994	293
MAP3K7_108_31491	4
MAP3K7_108_62982	87
MAP3K7_109_31491	86
MAP3K7_10_0	0
MAP3K7_10_20994	35
MAP3K7_110_41988	2
MAP3K7_113_52485	83
MAP3K7_114_52485	1
MAP3K8_0_3985	117
MAP3K8_13_19925	21
MAP3K8_15_15940	0
MAP3K8_16_3985	1
MAP3K8_18_0	12
MAP3K8_18_7970	0
MAP3K8_1_3985	1
MAP3K8_1_7970	0
MAP3K8_20_0	9
MAP3K8_21_0	162
MAP3K8_21_23910	102
MAP3K8_22_15940	194
MAP3K8_22_23910	10
MAP3K8_23_0	151
MAP3K8_23_15940	41
MAP3K8_23_7970	801
MAP3K9_0_0	104
MAP3K9_0_37290	88
MAP3K9_101_0	31
MAP3K9_101_12430	40
MAP3K9_102_12430	12
MAP3K9_103_0	54
MAP3K9_103_12430	0
MAP3K9_104_0	17
MAP3K9_104_12430	111
MAP3K9_106_0	0
MAP3K9_107_0	3
MAP3K9_10_0	27
MAP3K9_112_37290	329
MAP3K9_115_0	54
MAP3K9_115_37290	27
MAP4K1_100_13389	44
MAP4K1_101_17852	15
MAP4K1_101_26778	64
MAP4K1_106_22315	22
MAP4K1_108_26778	18
MAP4K1_10_0	66
MAP4K1_10_26778	0
MAP4K1_110_26778	40
MAP4K1_111_26778	0
MAP4K1_113_17852	0
MAP4K1_113_26778	116
MAP4K1_114_17852	5
MAP4K1_114_26778	875
MAP4K1_115_17852	88
MAP4K1_115_22315	38
MAP4K2_0_10300	55
MAP4K2_0_12360	334
MAP4K2_0_2060	98
MAP4K2_0_8240	36
MAP4K2_100_0	990
MAP4K2_100_8240	0
MAP4K2_101_8240	170
MAP4K2_102_10300	49
MAP4K2_102_8240	147
MAP4K2_103_0	0
MAP4K2_103_12360	6
MAP4K2_103_8240	45
MAP4K2_104_0	24
MAP4K2_104_12360	102
MAP4K2_105_0	61
MAP4K2_105_12360	10
MAP4K3_101_107452	12
MAP4K3_101_26863	38
MAP4K3_102_80589	237
MAP4K3_107_107452	158
MAP4K3_113_107452	85
MAP4K3_114_134315	22
MAP4K3_121_26863	28
MAP4K3_122_26863	159
MAP4K3_128_0	29
MAP4K3_129_161178	105
MAP4K3_12_26863	4
MAP4K3_130_161178	206
MAP4K3_130_53726	25
MAP4K3_135_26863	120
MAP4K3_136_53726	0
MAP4K3_137_26863	74
MAP4K4_100_141420	168
MAP4K4_101_141420	181
MAP4K4_101_84852	134
MAP4K4_102_141420	3
MAP4K4_102_169704	325
MAP4K4_103_141420	51
MAP4K4_103_169704	100
MAP4K4_104_113136	2
MAP4K4_104_141420	8
MAP4K4_104_169704	106
MAP4K4_105_113136	990
MAP4K4_105_169704	111
MAP4K4_106_113136	548
MAP4K4_106_141420	0
MAP4K4_106_169704	0
MAP4K5_0_0	9
MAP4K5_0_61128	12
MAP4K5_103_0	45
MAP4K5_104_0	25
MAP4K5_10_40752	38
MAP4K5_113_101880	59
MAP4K5_114_81504	105
MAP4K5_118_20376	12
MAP4K5_119_40752	90
MAP4K5_11_101880	72
MAP4K5_123_61128	448
MAP4K5_124_0	0
MAP4K5_125_0	11
MAP4K5_125_40752	4
MAPK10_0_82716	0
MAPK10_1003_0	390
MAPK10_1003_248148	127
MAPK10_100_0	13
MAPK10_1020_496296	94
MAPK10_102_248148	175
MAPK10_1030_248148	16
MAPK10_1031_248148	31
MAPK10_1032_248148	7
MAPK10_1034_0	0
MAPK10_1035_0	11
MAPK10_1036_0	69
MAPK10_1037_0	0
MAPK10_1039_0	0
MAPK10_1040_0	74
MAPK10_1042_330864	231
MAPK11_0_0	272
MAPK11_0_1007	48
MAPK11_0_2014	1095
MAPK11_0_3021	137
MAPK11_0_4028	107
MAPK11_10_0	100
MAPK11_10_1007	2
MAPK11_10_2014	71
MAPK11_11_0	403
MAPK11_11_1007	157
MAPK11_11_2014	17
MAPK11_11_3021	9
MAPK11_11_4028	0
MAPK11_12_0	54
MAPK11_12_1007	107
MAPK11_12_2014	28
MAPK12_0_11695	237
MAPK12_0_14034	96
MAPK12_0_7017	75
MAPK12_0_9356	7
MAPK12_100_14034	219
MAPK12_100_7017	0
MAPK12_100_9356	52
MAPK12_101_7017	114
MAPK12_101_9356	137
MAPK12_102_11695	17
MAPK12_102_14034	292
MAPK12_102_7017	3
MAPK12_102_9356	65
MAPK12_103_14034	0
MAPK12_103_7017	79
MAPK12_103_9356	50
MAPK13_0_10500	0
MAPK13_0_1750	14
MAPK13_10_10500	18
MAPK13_10_1750	12
MAPK13_10_3500	47
MAPK13_11_1750	569
MAPK13_11_8750	397
MAPK13_12_10500	26
MAPK13_12_1750	23
MAPK13_12_7000	0
MAPK13_13_10500	43
MAPK13_13_1750	224
MAPK13_14_0	1770
MAPK13_14_1750	62
MAPK13_14_7000	47
MAPK14_0_59660	0
MAPK14_100_71592	124
MAPK14_101_71592	104
MAPK14_102_71592	15
MAPK14_103_0	4
MAPK14_103_71592	48
MAPK14_104_71592	16
MAPK14_105_71592	24
MAPK14_107_71592	15
MAPK14_108_35796	522
MAPK14_108_71592	259
MAPK14_109_59660	43
MAPK14_109_71592	191
MAPK14_10_23864	174
MAPK14_10_71592	0
MAPK1_101_0	14
MAPK1_103_0	25
MAPK1_104_0	56
MAPK1_105_16168	0
MAPK1_105_64672	30
MAPK1_107_0	3
MAPK1_10_64672	134
MAPK1_117_0	5
MAPK1_118_0	27
MAPK1_119_0	99
MAPK1_121_16168	97
MAPK1_122_97008	35
MAPK1_126_0	19
MAPK1_127_0	35
MAPK1_128_0	11
MAPK3_0_0	15
MAPK3_0_1343	0
MAPK3_0_2686	111
MAPK3_0_6715	97
MAPK3_10_0	7
MAPK3_10_1343	1
MAPK3_10_2686	97
MAPK3_10_5372	0
MAPK3_10_6715	31
MAPK3_11_0	52
MAPK3_11_1343	11
MAPK3_11_2686	42
MAPK3_11_6715	49
MAPK3_12_0	29
MAPK3_12_1343	35
MAPK4_0_10510	34
MAPK4_10_2102	11
MAPK4_10_6306	210
MAPK4_10_8408	125
MAPK4_11_8408	71
MAPK4_12_10510	7
MAPK4_12_12612	1
MAPK4_12_4204	38
MAPK4_13_10510	11
MAPK4_13_12612	0
MAPK4_13_8408	5
MAPK4_15_0	50
MAPK4_16_8408	22
MAPK4_19_10510	0
MAPK4_19_12612	2
MAPK4_19_4204	0
MAPK6_102_48924	146
MAPK6_107_32616	19
MAPK6_10_81540	18
MAPK6_111_48924	1038
MAPK6_112_48924	2
MAPK6_113_48924	0
MAPK6_114_65232	0
MAPK6_115_65232	0
MAPK6_116_65232	114
MAPK6_117_16308	35
MAPK6_117_65232	1
MAPK6_118_81540	0
MAPK6_119_32616	10
MAPK6_127_65232	42
MAPK6_136_81540	0
MAPK6_139_32616	0
MAPK7_0_1662	63
MAPK7_0_3324	33
MAPK7_0_4155	44
MAPK7_0_4986	88
MAPK7_0_831	43
MAPK7_10_1662	91
MAPK7_10_3324	4
MAPK7_10_4155	0
MAPK7_10_4986	327
MAPK7_10_831	37
MAPK7_11_1662	73
MAPK7_11_2493	42
MAPK7_11_3324	0
MAPK7_11_4155	197
MAPK7_11_4986	23
MAPK8IP1_101_17838	158
MAPK8IP1_102_14865	10
MAPK8IP1_102_17838	0
MAPK8IP1_102_5946	23
MAPK8IP1_103_17838	157
MAPK8IP1_106_11892	83
MAPK8IP1_108_0	31
MAPK8IP1_108_5946	80
MAPK8IP1_109_0	256
MAPK8IP1_10_0	126
MAPK8IP1_10_17838	228
MAPK8IP1_110_11892	252
MAPK8IP1_110_14865	103
MAPK8IP1_111_11892	142
MAPK8IP1_112_0	69
MAPK8IP1_113_5946	15
MAPK8IP2_0_11394	169
MAPK8IP2_0_1899	302
MAPK8IP2_0_9495	2227
MAPK8IP2_101_0	64
MAPK8IP2_102_3798	73
MAPK8IP2_102_5697	15
MAPK8IP2_104_9495	15
MAPK8IP2_105_9495	51
MAPK8IP2_107_3798	175
MAPK8IP2_107_9495	76
MAPK8IP2_108_5697	25
MAPK8IP2_108_9495	0
MAPK8IP2_109_5697	83
MAPK8IP2_109_9495	423
MAPK8IP2_10_11394	0
MAPK8IP2_10_1899	50
MAPK8IP3_0_36648	24
MAPK8IP3_104_9162	710
MAPK8IP3_107_0	47
MAPK8IP3_109_0	88
MAPK8IP3_10_0	27
MAPK8IP3_10_36648	55
MAPK8IP3_11_27486	27
MAPK8IP3_11_36648	61
MAPK8IP3_120_36648	268
MAPK8IP3_121_27486	744
MAPK8IP3_127_27486	32
MAPK8IP3_12_0	0
MAPK8IP3_12_18324	43
MAPK8IP3_131_0	85
MAPK8IP3_131_36648	394
MAPK8IP3_132_36648	40
MAPK8_0_113808	0
MAPK8_0_75872	33
MAPK8_101_113808	74
MAPK8_102_0	265
MAPK8_102_113808	92
MAPK8_105_75872	29
MAPK8_106_75872	57
MAPK8_108_0	637
MAPK8_114_0	66
MAPK8_114_75872	160
MAPK8_118_75872	19
MAPK8_126_113808	53
MAPK8_128_113808	10
MAPK8_129_113808	126
MAPK8_130_113808	4
MAPK9_0_0	3
MAPK9_0_33688	0
MAPK9_100_0	34
MAPK9_100_50532	585
MAPK9_101_0	104
MAPK9_101_50532	46
MAPK9_105_42110	44
MAPK9_106_33688	11
MAPK9_109_0	0
MAPK9_109_42110	29
MAPK9_110_0	26
MAPK9_110_16844	319
MAPK9_111_33688	63
MAPKAPK3_100_0	111
MAPKAPK3_100_32370	16
MAPKAPK3_101_0	83
MAPKAPK3_101_32370	315
MAPKAPK3_102_0	382
MAPKAPK3_102_32370	139
MAPKAPK3_103_0	0
MAPKAPK3_103_32370	16
MAPKAPK3_104_0	106
MAPKAPK3_104_10790	9
MAPKAPK3_105_0	97
MAPKAPK3_106_0	23
MAPKAPK3_106_26975	65
MAPKAPK3_107_0	25
MAPKAPK3_108_0	41
MAPKAPK5_0_46764	3
MAPKAPK5_0_7794	75
MAPKAPK5_103_38970	502
MAPKAPK5_105_38970	11
MAPKAPK5_106_38970	8
MAPKAPK5_107_38970	0
MAPKAPK5_108_38970	10
MAPKAPK5_108_46764	106
MAPKAPK5_109_38970	22
MAPKAPK5_110_38970	15
MAPKAPK5_111_38970	87
MAPKAPK5_112_23382	31
MAPKAPK5_112_38970	30
MAPKAPK5_113_23382	0
MAPKAPK5_113_38970	160
MAPKAPK5_113_46764	34
MARK1_0_116790	298
MARK1_0_58395	24
MARK1_100_116790	41
MARK1_101_116790	0
MARK1_103_116790	43
MARK1_104_116790	1
MARK1_108_116790	303
MARK1_109_116790	35
MARK1_110_116790	202
MARK1_110_19465	31
MARK1_111_116790	131
MARK1_112_116790	231
MARK1_113_116790	11
MARK1_113_38930	40
MARK1_123_38930	287
MARK1_124_38930	158
MARK2_0_30897	176
MARK2_0_61794	83
MARK2_101_20598	2
MARK2_102_20598	19
MARK2_103_20598	55
MARK2_103_30897	6
MARK2_104_20598	4
MARK2_106_20598	50
MARK2_107_20598	3
MARK2_108_20598	0
MARK2_109_20598	10
MARK2_10_0	57
MARK2_10_30897	5
MARK2_117_20598	0
MARK2_118_20598	42
MARK2_119_20598	51
MARK3_0_33838	32
MARK3_102_50757	234
MARK3_105_101514	0
MARK3_106_101514	121
MARK3_108_101514	28
MARK3_109_101514	18
MARK3_110_101514	0
MARK3_112_101514	277
MARK3_113_101514	0
MARK3_114_101514	62
MARK3_11_84595	0
MARK3_120_101514	48
MARK3_121_101514	55
MARK3_122_101514	745
MARK3_126_84595	0
MARK4_1011_64570	0
MARK4_1014_64570	49
MARK4_1015_193710	47
MARK4_1016_193710	41
MARK4_1036_193710	40
MARK4_1037_193710	215
MARK4_1038_193710	222
MARK4_1039_193710	6
MARK4_1074_161425	21
MARK4_1091_161425	67
MARK4_1092_161425	275
MARK4_1093_161425	472
MARK4_1094_161425	92
MARK4_1095_161425	607
MARK4_1096_161425	4
MARK4_10_161425	0
MAST1_100_35142	0
MAST1_102_35142	63
MAST1_103_35142	51
MAST1_105_35142	389
MAST1_107_35142	24
MAST1_108_35142	21
MAST1_109_35142	142
MAST1_110_35142	2
MAST1_111_35142	42
MAST1_112_35142	1133
MAST1_113_35142	426
MAST1_114_35142	50
MAST1_116_35142	33
MAST1_117_35142	105
MAST2_1000_213546	14
MAST2_1001_213546	71
MAST2_1002_213546	126
MAST2_1003_213546	148
MAST2_1004_213546	173
MAST2_1005_213546	16
MAST2_1006_213546	66
MAST2_1008_213546	118
MAST2_100_0	2
MAST2_1010_213546	145
MAST2_1011_213546	4
MAST2_1016_213546	9
MAST2_1017_213546	39
MAST2_1018_213546	101
MAST2_1019_213546	27
MAST2_101_0	194
MAST3_0_23094	151
MAST3_111_38490	428
MAST3_113_38490	80
MAST3_114_38490	5
MAST3_11_38490	147
MAST3_125_38490	53
MAST3_126_0	0
MAST3_131_15396	36
MAST3_131_30792	255
MAST3_134_30792	119
MAST3_135_30792	16
MAST3_137_30792	35
MAST3_141_30792	311
MAST3_142_30792	312
MASTL_0_9170	0
MASTL_104_0	149
MASTL_107_0	10
MASTL_107_18340	30
MASTL_10_27510	41
MASTL_110_18340	40
MASTL_114_18340	19
MASTL_11_13755	45
MASTL_12_13755	1
MASTL_13_13755	2
MASTL_14_13755	14
MASTL_15_13755	4
MASTL_16_22925	70
MASTL_17_9170	1
MASTL_18_18340	8
MATK_0_0	0
MATK_0_17250	28
MATK_100_20700	146
MATK_101_0	10
MATK_101_10350	45
MATK_101_20700	225
MATK_102_0	103
MATK_103_0	78
MATK_104_0	330
MATK_104_3450	1430
MATK_105_0	92
MATK_105_3450	126
MATK_106_6900	5
MATK_107_3450	70
MATK_108_20700	3
MATK_109_0	118
MBIP_0_12632	62
MBIP_0_3158	0
MBIP_0_9474	1
MBIP_10_12632	15
MBIP_10_15790	29
MBIP_10_18948	0
MBIP_11_3158	2008
MBIP_12_6316	97
MBIP_13_0	24
MBIP_13_12632	0
MBIP_13_15790	65
MBIP_13_6316	266
MBIP_14_6316	237
MBIP_15_12632	18
MBIP_15_18948	43
MBIP_15_6316	58
MCL1_10_0	4
MCL1_10_2157	165
MCL1_11_2157	50
MCL1_11_719	9
MCL1_12_2157	5
MCL1_13_2157	54
MCL1_14_2157	306
MCL1_3_1438	52
MCL1_4_2157	60
MCL1_5_2157	64
MCL1_6_2157	40
MCL1_7_2157	202
MCL1_8_2157	94
MDM1_164_34248	0
MDM1_165_34248	16
MDM1_21_42810	0
MDM1_22_42810	2
MDM1_37_42810	197
MDM1_39_42810	335
MDM1_40_42810	20
MDM1_46_34248	30
MDM1_72_42810	8
MDM1_73_42810	0
MDM1_82_42810	863
MDM1_89_42810	17
MDM1_90_42810	14
MDM2_0_26610	1207
MDM2_1_26610	0
MDM2_38_26610	78
MDM2_41_15966	0
MDM2_43_15966	18
MDM2_45_15966	0
MDM2_46_15966	48
MDM2_47_15966	191
MDM2_48_15966	164
MDM2_86_15966	18
MDM2_88_15966	95
MDM2_89_15966	6
MDM2_90_15966	16
MDM4_17_24582	134
MDM4_18_24582	3
MDM4_19_24582	18
MDM4_206_49164	21
MDM4_45_24582	318
MDM4_46_24582	3
MDM4_4_24582	7
MDM4_5_24582	48
MDM4_60_49164	496
MDM4_62_49164	35
MDM4_6_24582	23
MDM4_97_24582	8
MECOM_1010_0	78
MECOM_1021_248625	75
MECOM_102_248625	159
MECOM_1032_0	0
MECOM_1038_414375	95
MECOM_1081_331500	80
MECOM_1179_331500	3
MECOM_117_497250	0
MECOM_119_0	34
MECOM_11_0	0
MECOM_1200_497250	19
MECOM_120_0	97
MECOM_121_0	28
MECOM_122_0	0
MECOM_1248_497250	6
MECOM_124_0	569
MELK_0_0	17
MELK_0_14974	11
MELK_104_59896	44
MELK_109_89844	29
MELK_110_89844	20
MELK_111_89844	18
MELK_112_29948	0
MELK_112_89844	14
MELK_113_29948	5
MELK_113_89844	3
MELK_115_14974	0
MELK_116_14974	51
MELK_117_14974	220
MELK_117_29948	246
MELK_12_0	133
MELK_130_29948	2
MERTK_107_0	113
MERTK_108_0	182
MERTK_129_123564	5
MERTK_129_82376	6
MERTK_130_82376	13
MERTK_131_82376	353
MERTK_132_82376	76
MERTK_134_61782	0
MERTK_135_0	1
MERTK_135_61782	27
MERTK_136_61782	7
MERTK_146_82376	23
MERTK_147_41188	171
MERTK_150_123564	358
MERTK_151_123564	27
MERTK_15_123564	0
MERTK_287_123564	3
MERTK_8_123564	9
MERTK_9_123564	16
MET_100_17999	89
MET_102_0	5
MET_11_0	4
MET_120_89995	45
MET_121_89995	40
MET_122_89995	27
MET_124_53997	178
MET_129_89995	81
MET_133_53997	268
MET_139_107994	25
MET_13_107994	88
MET_140_35998	25
MET_140_53997	188
MET_141_17999	88
MET_141_53997	16
MET_142_53997	112
MINK1_0_0	39
MINK1_100_55434	169
MINK1_101_46195	243
MINK1_101_55434	164
MINK1_102_36956	20
MINK1_102_46195	31
MINK1_102_55434	4
MINK1_103_36956	63
MINK1_103_46195	57
MINK1_103_55434	78
MINK1_103_9239	322
MINK1_104_36956	1
MINK1_104_46195	127
MINK1_104_55434	4
MINK1_106_55434	73
MINK1_107_55434	34
MKNK1_0_16978	173
MKNK1_106_42445	3
MKNK1_10_16978	205
MKNK1_10_25467	49
MKNK1_110_16978	108
MKNK1_110_25467	0
MKNK1_110_33956	24
MKNK1_111_25467	29
MKNK1_111_33956	26
MKNK1_112_16978	201
MKNK1_112_33956	0
MKNK1_113_16978	3
MKNK1_116_33956	27
MKNK1_117_16978	17
MKNK1_117_25467	11
MKNK2_0_0	11
MKNK2_0_1967	110
MKNK2_0_3934	716
MKNK2_0_9835	56
MKNK2_100_1967	143
MKNK2_101_1967	132
MKNK2_102_1967	66
MKNK2_102_5901	10
MKNK2_105_1967	466
MKNK2_106_11802	104
MKNK2_106_1967	116
MKNK2_107_1967	169
MKNK2_108_11802	191
MKNK2_108_1967	397
MKNK2_108_3934	12
MLKL_0_0	264
MLKL_101_24942	34
MLKL_101_4157	15
MLKL_102_24942	240
MLKL_102_8314	94
MLKL_103_24942	70
MLKL_103_4157	309
MLKL_104_4157	107
MLKL_105_4157	2
MLKL_106_24942	0
MLKL_106_4157	36
MLKL_107_24942	10
MLKL_107_4157	4
MLKL_109_24942	275
MLKL_10_12471	3
MLKL_110_24942	111
MOK_0_46116	105
MOK_105_46116	23
MOK_106_46116	43
MOK_107_0	104
MOK_107_46116	163
MOK_108_46116	22
MOK_10_0	198
MOK_114_0	90
MOK_11_0	0
MOK_11_57645	10
MOK_123_57645	175
MOK_125_0	48
MOK_125_69174	111
MOK_127_0	41
MOK_128_0	197
MOK_129_0	367
MOS_0_0	15
MOS_0_208	80
MOS_0_416	416
MOS_0_624	353
MOS_0_832	71
MOS_10_832	224
MOS_11_832	405
MOS_12_832	57
MOS_13_832	120
MOS_1_0	100
MOS_1_208	54
MOS_1_416	46
MOS_1_624	0
MOS_1_832	32
MOS_2_0	90
MOS_2_208	197
MPP2_0_0	445
MPP2_100_4906	58
MPP2_106_4906	120
MPP2_107_29436	304
MPP2_107_4906	8
MPP2_108_19624	392
MPP2_108_29436	0
MPP2_108_4906	0
MPP2_109_29436	60
MPP2_109_4906	114
MPP2_10_0	25
MPP2_10_24530	0
MPP2_10_4906	37
MPP2_110_4906	95
MPP2_111_29436	86
MPP2_113_4906	260
MPP3_0_0	3
MPP3_0_9248	4
MPP3_100_0	35
MPP3_100_18496	0
MPP3_103_27744	25
MPP3_105_27744	0
MPP3_106_13872	2
MPP3_106_27744	20
MPP3_10_0	4
MPP3_10_13872	0
MPP3_10_23120	31
MPP3_10_27744	1
MPP3_111_0	14
MPP3_111_13872	181
MPZL1_0_60630	0
MPZL1_104_50525	33
MPZL1_108_60630	122
MPZL1_110_50525	4
MPZL1_110_60630	37
MPZL1_111_50525	179
MPZL1_112_50525	230
MPZL1_116_0	49
MPZL1_118_0	79
MPZL1_119_0	296
MPZL1_11_30315	4
MPZL1_125_0	197
MPZL1_125_30315	2
MPZL1_12_50525	95
MPZL1_12_60630	102
MPZL1_130_40420	21
MRC2_0_47345	155
MRC2_101_47345	23
MRC2_102_56814	434
MRC2_103_56814	26
MRC2_104_56814	81
MRC2_105_56814	53
MRC2_106_47345	198
MRC2_107_37876	171
MRC2_107_47345	86
MRC2_108_47345	29
MRC2_109_47345	131
MRC2_111_47345	80
MRC2_111_56814	111
MRC2_112_47345	264
MRC2_112_56814	127
MRC2_113_47345	163
MST1R_0_7227	1
MST1R_0_9636	27
MST1R_100_12045	67
MST1R_101_9636	4
MST1R_102_2409	229
MST1R_102_9636	112
MST1R_103_2409	0
MST1R_103_7227	138
MST1R_104_7227	55
MST1R_104_9636	82
MST1R_105_2409	61
MST1R_105_7227	86
MST1R_105_9636	245
MST1R_106_7227	42
MST1R_106_9636	17
MST1R_107_9636	16
MST4_0_0	67
MST4_0_37625	150
MST4_100_7525	24
MST4_102_7525	13
MST4_103_0	76
MST4_10_30100	0
MST4_10_45150	75
MST4_111_0	19
MST4_11_45150	13
MST4_13_22575	64
MST4_13_37625	2
MST4_14_37625	77
MST4_14_7525	53
MST4_15_0	121
MST4_16_0	0
MTOR_0_22282	9
MTOR_101_22282	0
MTOR_104_133692	154
MTOR_104_89128	45
MTOR_106_0	91
MTOR_107_0	18
MTOR_10_22282	0
MTOR_112_111410	7
MTOR_113_133692	11
MTOR_116_133692	103
MTOR_117_133692	558
MTOR_119_133692	116
MTOR_11_22282	140
MTOR_122_111410	90
MTOR_123_111410	67
MUSK_101_18982	0
MUSK_102_18982	662
MUSK_105_37964	204
MUSK_110_0	76
MUSK_111_0	0
MUSK_112_0	0
MUSK_113_18982	0
MUSK_113_94910	123
MUSK_114_18982	0
MUSK_114_94910	86
MUSK_115_18982	70
MUSK_117_94910	6
MUSK_118_94910	7
MVD_0_3206	1
MVD_0_4809	0
MVD_100_0	26
MVD_102_0	12
MVD_103_0	12
MVD_104_0	32
MVD_109_0	210
MVD_10_0	186
MVD_10_3206	65
MVD_10_4809	38
MVD_10_9618	6
MVD_11_1603	30
MVD_11_3206	87
MVD_11_4809	25
MVD_11_9618	1
MVK_0_13716	304
MVK_100_10287	73
MVK_102_10287	3
MVK_102_13716	5
MVK_103_13716	420
MVK_103_17145	63
MVK_104_17145	926
MVK_106_17145	120
MVK_107_10287	32
MVK_107_13716	631
MVK_107_17145	27
MVK_108_17145	755
MVK_109_10287	73
MYC_20_2568	0
MYC_21_2568	131
MYC_22_2568	114
MYC_23_2568	260
MYC_28_2568	0
MYC_29_2568	215
MYC_2_2568	305
MYC_30_2568	135
MYC_31_2568	1061
MYC_33_2568	24
MYC_3_2568	0
MYC_5_2568	35
MYC_6_2568	212
MYD88_11_2596	76
MYD88_12_2596	132
MYD88_13_2596	44
MYD88_14_2596	0
MYD88_15_2596	58
MYD88_16_2596	436
MYD88_17_2596	128
MYD88_18_2596	9
MYD88_19_2596	113
MYD88_2_2596	5
MYD88_5_2596	0
MYD88_6_2596	210
MYLK2_0_0	384
MYLK2_0_10985	14
MYLK2_0_2197	191
MYLK2_0_6591	31
MYLK2_102_2197	32
MYLK2_103_2197	216
MYLK2_10_0	35
MYLK2_10_13182	84
MYLK2_10_8788	134
MYLK2_112_2197	0
MYLK2_113_2197	163
MYLK2_114_2197	0
MYLK2_115_2197	18
MYLK2_11_0	149
MYLK2_11_13182	12
MYLK3_106_11918	12
MYLK3_107_11918	675
MYLK3_108_11918	39
MYLK3_109_11918	14
MYLK3_110_11918	0
MYLK3_111_0	0
MYLK3_111_11918	1
MYLK3_111_23836	864
MYLK3_112_11918	28
MYLK3_113_11918	33
MYLK3_114_11918	90
MYLK3_115_11918	0
MYLK3_116_11918	129
MYLK3_122_0	18
MYLK3_125_11918	68
MYLK3_126_0	27
MYLK_1004_78370	264
MYLK_1017_0	539
MYLK_1018_0	52
MYLK_1055_39185	563
MYLK_1083_78370	10
MYLK_108_39185	40
MYLK_109_39185	239
MYLK_1121_78370	231
MYLK_1128_78370	49
MYLK_1129_78370	22
MYLK_1178_78370	74
MYLK_1179_78370	1
MYLK_1180_78370	0
MYLK_1211_78370	163
MYLK_1212_78370	1
MYO3A_101_79506	70
MYO3A_105_0	71
MYO3A_108_0	13
MYO3A_108_238518	57
MYO3A_114_198765	255
MYO3A_123_0	77
MYO3A_126_79506	3
MYO3A_152_238518	77
MYO3A_155_159012	0
MYO3A_160_159012	309
MYO3A_161_0	1
MYO3A_169_159012	148
MYO3A_170_198765	0
MYO3A_171_198765	0
MYO3A_172_198765	49
MYO3B_1017_136298	34
MYO3B_1018_136298	9
MYO3B_1021_136298	109
MYO3B_1028_204447	269
MYO3B_102_204447	529
MYO3B_1030_204447	0
MYO3B_1033_204447	13
MYO3B_1039_0	27
MYO3B_1039_204447	33
MYO3B_1045_204447	0
MYO3B_1053_340745	0
MYO3B_107_0	59
MYO3B_108_0	21
MYO3B_1097_204447	2
MYO3B_1098_272596	10
MYO3B_1099_272596	177
NADK_0_0	24
NADK_100_25050	326
NADK_101_8350	4
NADK_102_0	49
NADK_103_0	43
NADK_104_0	13
NADK_104_25050	4
NADK_104_4175	0
NADK_105_0	83
NADK_105_25050	78
NADK_106_0	112
NADK_106_25050	74
NADK_106_4175	75
NADK_107_0	43
NADK_107_4175	42
NADK_108_0	54
NAGK_0_0	4
NAGK_0_11040	179
NAGK_0_13248	196
NAGK_0_2208	0
NAGK_0_4416	96
NAGK_0_8832	0
NAGK_10_11040	146
NAGK_10_6624	0
NAGK_11_13248	36
NAGK_11_4416	244
NAGK_12_11040	54
NAGK_12_2208	60
NAGK_12_6624	191
NAGK_12_8832	98
NBEA_100_104400	56
NBEA_1011_0	3
NBEA_1046_313200	47
NBEA_1047_313200	5
NBEA_1048_626400	165
NBEA_1049_522000	1
NBEA_1049_626400	141
NBEA_1053_0	51
NBEA_1071_626400	26
NBEA_1106_0	181
NBEA_1126_0	70
NBEA_112_626400	102
NBEA_113_626400	101
NBEA_1149_522000	18
NBEA_114_626400	368
NBEA_1150_313200	29
NEK11_109_231155	40
NEK11_10_184924	196
NEK11_131_231155	1
NEK11_132_0	423
NEK11_134_138693	111
NEK11_156_231155	166
NEK11_15_46231	50
NEK11_163_0	350
NEK11_164_231155	14
NEK11_167_184924	187
