sgRNA	Count
MAP3K1_101_0	0
MAP3K1_102_46044	0
MAP3K1_105_69066	4
MAP3K1_106_69066	93
MAP3K1_107_11511	8
MAP3K1_107_69066	0
MAP3K1_108_46044	388
MAP3K1_108_69066	41
MAP3K1_109_11511	5
MAP3K1_109_69066	11
MAP3K1_10_57555	35
MAP3K1_110_23022	36
MAP3K1_110_69066	3
MAP3K2_100_76914	97
MAP3K2_104_0	1
MAP3K2_106_0	5
MAP3K2_106_51276	3
MAP3K2_107_51276	23
MAP3K2_107_76914	45
MAP3K2_109_0	29
MAP3K2_109_12819	32
MAP3K2_10_64095	168
MAP3K2_111_0	105
MAP3K2_112_0	6
MAP3K2_112_38457	6
MAP3K2_113_0	18
MAP3K2_119_0	379
MAP3K2_119_25638	0
MAP3K3_0_0	20
MAP3K3_0_63336	122
MAP3K3_101_63336	39
MAP3K3_102_63336	272
MAP3K3_103_63336	11
MAP3K3_104_10556	36
MAP3K3_105_63336	145
MAP3K3_114_21112	6
MAP3K3_114_63336	167
MAP3K3_115_63336	110
MAP3K3_116_63336	145
MAP3K3_122_0	246
MAP3K3_123_0	264
MAP3K3_125_0	320
MAP3K3_126_0	244
MAP3K4_0_71804	8
MAP3K4_100_89755	88
MAP3K4_101_89755	153
MAP3K4_103_35902	217
MAP3K4_104_107706	51
MAP3K4_104_89755	52
MAP3K4_105_107706	122
MAP3K4_106_89755	54
MAP3K4_107_107706	766
MAP3K4_107_89755	61
MAP3K4_108_107706	6
MAP3K4_108_89755	50
MAP3K4_109_107706	391
MAP3K4_111_107706	239
MAP3K4_112_107706	136
MAP3K5_108_33639	220
MAP3K5_10_168195	268
MAP3K5_10_33639	261
MAP3K5_110_201834	3
MAP3K5_114_0	31
MAP3K5_11_100917	140
MAP3K5_121_0	0
MAP3K5_123_33639	0
MAP3K5_124_33639	0
MAP3K5_125_33639	26
MAP3K5_125_67278	16
MAP3K5_126_33639	0
MAP3K5_127_67278	164
MAP3K5_128_100917	37
MAP3K5_12_100917	3
MAP3K5_131_67278	92
MAP3K6_0_0	99
MAP3K6_0_10032	22
MAP3K6_0_1672	1564
MAP3K6_0_3344	11
MAP3K6_0_5016	119
MAP3K6_0_6688	103
MAP3K6_10_0	46
MAP3K6_10_10032	10
MAP3K6_10_1672	10
MAP3K6_10_8360	50
MAP3K6_11_0	118
MAP3K6_11_10032	0
MAP3K6_11_1672	14
MAP3K6_11_6688	89
MAP3K7_0_0	0
MAP3K7_0_20994	377
MAP3K7_0_41988	27
MAP3K7_100_31491	4
MAP3K7_101_31491	242
MAP3K7_104_20994	45
MAP3K7_105_20994	356
MAP3K7_108_31491	6
MAP3K7_108_62982	42
MAP3K7_109_31491	148
MAP3K7_10_0	2
MAP3K7_10_20994	25
MAP3K7_110_41988	16
MAP3K7_113_52485	12
MAP3K7_114_52485	0
MAP3K8_0_3985	68
MAP3K8_13_19925	80
MAP3K8_15_15940	0
MAP3K8_16_3985	7
MAP3K8_18_0	0
MAP3K8_18_7970	0
MAP3K8_1_3985	1
MAP3K8_1_7970	0
MAP3K8_20_0	131
MAP3K8_21_0	236
MAP3K8_21_23910	113
MAP3K8_22_15940	182
MAP3K8_22_23910	19
MAP3K8_23_0	106
MAP3K8_23_15940	46
MAP3K8_23_7970	501
MAP3K9_0_0	169
MAP3K9_0_37290	97
MAP3K9_101_0	15
MAP3K9_101_12430	68
MAP3K9_102_12430	29
MAP3K9_103_0	39
MAP3K9_103_12430	0
MAP3K9_104_0	7
MAP3K9_104_12430	70
MAP3K9_106_0	0
MAP3K9_107_0	32
MAP3K9_10_0	258
MAP3K9_112_37290	458
MAP3K9_115_0	107
MAP3K9_115_37290	17
MAP4K1_100_13389	18
MAP4K1_101_17852	46
MAP4K1_101_26778	84
MAP4K1_106_22315	18
MAP4K1_108_26778	7
MAP4K1_10_0	154
MAP4K1_10_26778	0
MAP4K1_110_26778	25
MAP4K1_111_26778	0
MAP4K1_113_17852	0
MAP4K1_113_26778	96
MAP4K1_114_17852	10
MAP4K1_114_26778	1261
MAP4K1_115_17852	83
MAP4K1_115_22315	19
MAP4K2_0_10300	74
MAP4K2_0_12360	434
MAP4K2_0_2060	106
MAP4K2_0_8240	42
MAP4K2_100_0	336
MAP4K2_100_8240	0
MAP4K2_101_8240	116
MAP4K2_102_10300	264
MAP4K2_102_8240	7
MAP4K2_103_0	2
MAP4K2_103_12360	5
MAP4K2_103_8240	14
MAP4K2_104_0	34
MAP4K2_104_12360	96
MAP4K2_105_0	98
MAP4K2_105_12360	82
MAP4K3_101_107452	19
MAP4K3_101_26863	21
MAP4K3_102_80589	215
MAP4K3_107_107452	78
MAP4K3_113_107452	97
MAP4K3_114_134315	13
MAP4K3_121_26863	9
MAP4K3_122_26863	126
MAP4K3_128_0	18
MAP4K3_129_161178	74
MAP4K3_12_26863	37
MAP4K3_130_161178	62
MAP4K3_130_53726	33
MAP4K3_135_26863	167
MAP4K3_136_53726	16
MAP4K3_137_26863	22
MAP4K4_100_141420	146
MAP4K4_101_141420	167
MAP4K4_101_84852	124
MAP4K4_102_141420	35
MAP4K4_102_169704	242
MAP4K4_103_141420	35
MAP4K4_103_169704	93
MAP4K4_104_113136	5
MAP4K4_104_141420	4
MAP4K4_104_169704	39
MAP4K4_105_113136	752
MAP4K4_105_169704	75
MAP4K4_106_113136	394
MAP4K4_106_141420	0
MAP4K4_106_169704	0
MAP4K5_0_0	31
MAP4K5_0_61128	8
MAP4K5_103_0	142
MAP4K5_104_0	14
MAP4K5_10_40752	51
MAP4K5_113_101880	9
MAP4K5_114_81504	126
MAP4K5_118_20376	3
MAP4K5_119_40752	120
MAP4K5_11_101880	97
MAP4K5_123_61128	116
MAP4K5_124_0	0
MAP4K5_125_0	27
MAP4K5_125_40752	18
MAPK10_0_82716	0
MAPK10_1003_0	94
MAPK10_1003_248148	41
MAPK10_100_0	19
MAPK10_1020_496296	86
MAPK10_102_248148	143
MAPK10_1030_248148	26
MAPK10_1031_248148	24
MAPK10_1032_248148	20
MAPK10_1034_0	0
MAPK10_1035_0	87
MAPK10_1036_0	43
MAPK10_1037_0	0
MAPK10_1039_0	0
MAPK10_1040_0	125
MAPK10_1042_330864	308
MAPK11_0_0	57
MAPK11_0_1007	58
MAPK11_0_2014	260
MAPK11_0_3021	2
MAPK11_0_4028	37
MAPK11_10_0	121
MAPK11_10_1007	0
MAPK11_10_2014	102
MAPK11_11_0	278
MAPK11_11_1007	271
MAPK11_11_2014	62
MAPK11_11_3021	2
MAPK11_11_4028	0
MAPK11_12_0	50
MAPK11_12_1007	158
MAPK11_12_2014	22
MAPK12_0_11695	12
MAPK12_0_14034	308
MAPK12_0_7017	70
MAPK12_0_9356	2
MAPK12_100_14034	518
MAPK12_100_7017	0
MAPK12_100_9356	77
MAPK12_101_7017	62
MAPK12_101_9356	244
MAPK12_102_11695	63
MAPK12_102_14034	774
MAPK12_102_7017	0
MAPK12_102_9356	72
MAPK12_103_14034	0
MAPK12_103_7017	53
MAPK12_103_9356	64
MAPK13_0_10500	12
MAPK13_0_1750	7
MAPK13_10_10500	42
MAPK13_10_1750	21
MAPK13_10_3500	109
MAPK13_11_1750	447
MAPK13_11_8750	158
MAPK13_12_10500	19
MAPK13_12_1750	12
MAPK13_12_7000	0
MAPK13_13_10500	18
MAPK13_13_1750	548
MAPK13_14_0	1105
MAPK13_14_1750	172
MAPK13_14_7000	66
MAPK14_0_59660	0
MAPK14_100_71592	287
MAPK14_101_71592	44
MAPK14_102_71592	6
MAPK14_103_0	0
MAPK14_103_71592	111
MAPK14_104_71592	29
MAPK14_105_71592	19
MAPK14_107_71592	19
MAPK14_108_35796	457
MAPK14_108_71592	73
MAPK14_109_59660	55
MAPK14_109_71592	147
MAPK14_10_23864	44
MAPK14_10_71592	0
MAPK1_101_0	4
MAPK1_103_0	61
MAPK1_104_0	36
MAPK1_105_16168	35
MAPK1_105_64672	68
MAPK1_107_0	0
MAPK1_10_64672	282
MAPK1_117_0	2
MAPK1_118_0	3
MAPK1_119_0	94
MAPK1_121_16168	85
MAPK1_122_97008	91
MAPK1_126_0	90
MAPK1_127_0	20
MAPK1_128_0	8
MAPK3_0_0	27
MAPK3_0_1343	0
MAPK3_0_2686	104
MAPK3_0_6715	66
MAPK3_10_0	24
MAPK3_10_1343	0
MAPK3_10_2686	61
MAPK3_10_5372	18
MAPK3_10_6715	0
MAPK3_11_0	35
MAPK3_11_1343	29
MAPK3_11_2686	92
MAPK3_11_6715	34
MAPK3_12_0	208
MAPK3_12_1343	1
MAPK4_0_10510	0
MAPK4_10_2102	72
MAPK4_10_6306	148
MAPK4_10_8408	84
MAPK4_11_8408	76
MAPK4_12_10510	3
MAPK4_12_12612	0
MAPK4_12_4204	78
MAPK4_13_10510	80
MAPK4_13_12612	0
MAPK4_13_8408	17
MAPK4_15_0	149
MAPK4_16_8408	25
MAPK4_19_10510	0
MAPK4_19_12612	7
MAPK4_19_4204	0
MAPK6_102_48924	209
MAPK6_107_32616	22
MAPK6_10_81540	0
MAPK6_111_48924	757
MAPK6_112_48924	26
MAPK6_113_48924	4
MAPK6_114_65232	1
MAPK6_115_65232	5
MAPK6_116_65232	164
MAPK6_117_16308	32
MAPK6_117_65232	0
MAPK6_118_81540	4
MAPK6_119_32616	10
MAPK6_127_65232	46
MAPK6_136_81540	0
MAPK6_139_32616	0
MAPK7_0_1662	64
MAPK7_0_3324	35
MAPK7_0_4155	64
MAPK7_0_4986	44
MAPK7_0_831	134
MAPK7_10_1662	117
MAPK7_10_3324	3
MAPK7_10_4155	6
MAPK7_10_4986	237
MAPK7_10_831	41
MAPK7_11_1662	118
MAPK7_11_2493	90
MAPK7_11_3324	24
MAPK7_11_4155	72
MAPK7_11_4986	24
MAPK8IP1_101_17838	82
MAPK8IP1_102_14865	59
MAPK8IP1_102_17838	0
MAPK8IP1_102_5946	3
MAPK8IP1_103_17838	116
MAPK8IP1_106_11892	136
MAPK8IP1_108_0	14
MAPK8IP1_108_5946	90
MAPK8IP1_109_0	254
MAPK8IP1_10_0	65
MAPK8IP1_10_17838	150
MAPK8IP1_110_11892	103
MAPK8IP1_110_14865	129
MAPK8IP1_111_11892	200
MAPK8IP1_112_0	42
MAPK8IP1_113_5946	134
MAPK8IP2_0_11394	303
MAPK8IP2_0_1899	613
MAPK8IP2_0_9495	1464
MAPK8IP2_101_0	90
MAPK8IP2_102_3798	53
MAPK8IP2_102_5697	25
MAPK8IP2_104_9495	13
MAPK8IP2_105_9495	13
MAPK8IP2_107_3798	48
MAPK8IP2_107_9495	160
MAPK8IP2_108_5697	65
MAPK8IP2_108_9495	0
MAPK8IP2_109_5697	141
MAPK8IP2_109_9495	287
MAPK8IP2_10_11394	0
MAPK8IP2_10_1899	7
MAPK8IP3_0_36648	53
MAPK8IP3_104_9162	253
MAPK8IP3_107_0	52
MAPK8IP3_109_0	61
MAPK8IP3_10_0	15
MAPK8IP3_10_36648	29
MAPK8IP3_11_27486	46
MAPK8IP3_11_36648	132
MAPK8IP3_120_36648	246
MAPK8IP3_121_27486	294
MAPK8IP3_127_27486	13
MAPK8IP3_12_0	0
MAPK8IP3_12_18324	20
MAPK8IP3_131_0	19
MAPK8IP3_131_36648	156
MAPK8IP3_132_36648	0
MAPK8_0_113808	107
MAPK8_0_75872	2
MAPK8_101_113808	41
MAPK8_102_0	270
MAPK8_102_113808	21
MAPK8_105_75872	9
MAPK8_106_75872	23
MAPK8_108_0	459
MAPK8_114_0	43
MAPK8_114_75872	260
MAPK8_118_75872	37
MAPK8_126_113808	66
MAPK8_128_113808	0
MAPK8_129_113808	158
MAPK8_130_113808	6
MAPK9_0_0	64
MAPK9_0_33688	0
MAPK9_100_0	0
MAPK9_100_50532	610
MAPK9_101_0	186
MAPK9_101_50532	28
MAPK9_105_42110	6
MAPK9_106_33688	3
MAPK9_109_0	8
MAPK9_109_42110	7
MAPK9_110_0	83
MAPK9_110_16844	172
MAPK9_111_33688	180
MAPKAPK3_100_0	125
MAPKAPK3_100_32370	8
MAPKAPK3_101_0	54
MAPKAPK3_101_32370	267
MAPKAPK3_102_0	192
MAPKAPK3_102_32370	188
MAPKAPK3_103_0	0
MAPKAPK3_103_32370	15
MAPKAPK3_104_0	111
MAPKAPK3_104_10790	5
MAPKAPK3_105_0	55
MAPKAPK3_106_0	76
MAPKAPK3_106_26975	16
MAPKAPK3_107_0	77
MAPKAPK3_108_0	33
MAPKAPK5_0_46764	0
MAPKAPK5_0_7794	112
MAPKAPK5_103_38970	923
MAPKAPK5_105_38970	1
MAPKAPK5_106_38970	5
MAPKAPK5_107_38970	0
MAPKAPK5_108_38970	58
MAPKAPK5_108_46764	1
MAPKAPK5_109_38970	4
MAPKAPK5_110_38970	12
MAPKAPK5_111_38970	116
MAPKAPK5_112_23382	22
MAPKAPK5_112_38970	34
MAPKAPK5_113_23382	0
MAPKAPK5_113_38970	246
MAPKAPK5_113_46764	59
MARK1_0_116790	243
MARK1_0_58395	39
MARK1_100_116790	63
MARK1_101_116790	0
MARK1_103_116790	34
MARK1_104_116790	0
MARK1_108_116790	217
MARK1_109_116790	11
MARK1_110_116790	109
MARK1_110_19465	68
MARK1_111_116790	375
MARK1_112_116790	205
MARK1_113_116790	118
MARK1_113_38930	13
MARK1_123_38930	324
MARK1_124_38930	110
MARK2_0_30897	170
MARK2_0_61794	13
MARK2_101_20598	1
MARK2_102_20598	65
MARK2_103_20598	40
MARK2_103_30897	2
MARK2_104_20598	15
MARK2_106_20598	13
MARK2_107_20598	87
MARK2_108_20598	10
MARK2_109_20598	17
MARK2_10_0	66
MARK2_10_30897	25
MARK2_117_20598	0
MARK2_118_20598	98
MARK2_119_20598	192
MARK3_0_33838	43
MARK3_102_50757	309
MARK3_105_101514	0
MARK3_106_101514	137
MARK3_108_101514	14
MARK3_109_101514	95
MARK3_110_101514	1
MARK3_112_101514	162
MARK3_113_101514	0
MARK3_114_101514	46
MARK3_11_84595	0
MARK3_120_101514	20
MARK3_121_101514	195
MARK3_122_101514	1211
MARK3_126_84595	0
MARK4_1011_64570	0
MARK4_1014_64570	128
MARK4_1015_193710	65
MARK4_1016_193710	81
MARK4_1036_193710	4
MARK4_1037_193710	124
MARK4_1038_193710	124
MARK4_1039_193710	3
MARK4_1074_161425	71
MARK4_1091_161425	89
MARK4_1092_161425	120
MARK4_1093_161425	303
MARK4_1094_161425	61
MARK4_1095_161425	713
MARK4_1096_161425	3
MARK4_10_161425	0
MAST1_100_35142	6
MAST1_102_35142	26
MAST1_103_35142	25
MAST1_105_35142	238
MAST1_107_35142	7
MAST1_108_35142	8
MAST1_109_35142	61
MAST1_110_35142	12
MAST1_111_35142	70
MAST1_112_35142	277
MAST1_113_35142	299
MAST1_114_35142	0
MAST1_116_35142	24
MAST1_117_35142	152
MAST2_1000_213546	52
MAST2_1001_213546	56
MAST2_1002_213546	82
MAST2_1003_213546	71
MAST2_1004_213546	109
MAST2_1005_213546	53
MAST2_1006_213546	414
MAST2_1008_213546	39
MAST2_100_0	18
MAST2_1010_213546	107
MAST2_1011_213546	15
MAST2_1016_213546	52
MAST2_1017_213546	74
MAST2_1018_213546	60
MAST2_1019_213546	38
MAST2_101_0	45
MAST3_0_23094	145
MAST3_111_38490	300
MAST3_113_38490	45
MAST3_114_38490	23
MAST3_11_38490	153
MAST3_125_38490	78
MAST3_126_0	0
MAST3_131_15396	26
MAST3_131_30792	60
MAST3_134_30792	66
MAST3_135_30792	22
MAST3_137_30792	6
MAST3_141_30792	214
MAST3_142_30792	319
MASTL_0_9170	2
MASTL_104_0	139
MASTL_107_0	1
MASTL_107_18340	32
MASTL_10_27510	130
MASTL_110_18340	15
MASTL_114_18340	16
MASTL_11_13755	49
MASTL_12_13755	2
MASTL_13_13755	43
MASTL_14_13755	19
MASTL_15_13755	20
MASTL_16_22925	121
MASTL_17_9170	3
MASTL_18_18340	13
MATK_0_0	0
MATK_0_17250	21
MATK_100_20700	14
MATK_101_0	4
MATK_101_10350	119
MATK_101_20700	150
MATK_102_0	30
MATK_103_0	15
MATK_104_0	92
MATK_104_3450	1171
MATK_105_0	194
MATK_105_3450	198
MATK_106_6900	2
MATK_107_3450	33
MATK_108_20700	36
MATK_109_0	36
MBIP_0_12632	29
MBIP_0_3158	0
MBIP_0_9474	0
MBIP_10_12632	8
MBIP_10_15790	4
MBIP_10_18948	0
MBIP_11_3158	1655
MBIP_12_6316	99
MBIP_13_0	54
MBIP_13_12632	0
MBIP_13_15790	178
MBIP_13_6316	252
MBIP_14_6316	110
MBIP_15_12632	12
MBIP_15_18948	42
MBIP_15_6316	218
MCL1_10_0	2
MCL1_10_2157	194
MCL1_11_2157	20
MCL1_11_719	0
MCL1_12_2157	4
MCL1_13_2157	64
MCL1_14_2157	693
MCL1_3_1438	9
MCL1_4_2157	54
MCL1_5_2157	111
MCL1_6_2157	37
MCL1_7_2157	129
MCL1_8_2157	63
MDM1_164_34248	0
MDM1_165_34248	13
MDM1_21_42810	0
MDM1_22_42810	5
MDM1_37_42810	22
MDM1_39_42810	400
MDM1_40_42810	14
MDM1_46_34248	16
MDM1_72_42810	2
MDM1_73_42810	0
MDM1_82_42810	811
MDM1_89_42810	22
MDM1_90_42810	60
MDM2_0_26610	1509
MDM2_1_26610	0
MDM2_38_26610	20
MDM2_41_15966	0
MDM2_43_15966	14
MDM2_45_15966	5
MDM2_46_15966	38
MDM2_47_15966	214
MDM2_48_15966	87
MDM2_86_15966	36
MDM2_88_15966	182
MDM2_89_15966	20
MDM2_90_15966	12
MDM4_17_24582	283
MDM4_18_24582	1
MDM4_19_24582	12
MDM4_206_49164	6
MDM4_45_24582	221
MDM4_46_24582	35
MDM4_4_24582	99
MDM4_5_24582	63
MDM4_60_49164	573
MDM4_62_49164	41
MDM4_6_24582	24
MDM4_97_24582	19
MECOM_1010_0	70
MECOM_1021_248625	20
MECOM_102_248625	182
MECOM_1032_0	0
MECOM_1038_414375	61
MECOM_1081_331500	158
MECOM_1179_331500	16
MECOM_117_497250	0
MECOM_119_0	66
MECOM_11_0	1
MECOM_1200_497250	20
MECOM_120_0	151
MECOM_121_0	93
MECOM_122_0	0
MECOM_1248_497250	2
MECOM_124_0	855
MELK_0_0	37
MELK_0_14974	28
MELK_104_59896	27
MELK_109_89844	45
MELK_110_89844	24
MELK_111_89844	45
MELK_112_29948	16
MELK_112_89844	4
MELK_113_29948	21
MELK_113_89844	0
MELK_115_14974	0
MELK_116_14974	45
MELK_117_14974	180
MELK_117_29948	207
MELK_12_0	61
MELK_130_29948	3
MERTK_107_0	91
MERTK_108_0	248
MERTK_129_123564	8
MERTK_129_82376	24
MERTK_130_82376	4
MERTK_131_82376	480
MERTK_132_82376	199
MERTK_134_61782	0
MERTK_135_0	45
MERTK_135_61782	12
MERTK_136_61782	22
MERTK_146_82376	37
MERTK_147_41188	118
MERTK_150_123564	199
MERTK_151_123564	19
MERTK_15_123564	0
MERTK_287_123564	11
MERTK_8_123564	66
MERTK_9_123564	44
MET_100_17999	64
MET_102_0	1
MET_11_0	3
MET_120_89995	110
MET_121_89995	58
MET_122_89995	11
MET_124_53997	131
MET_129_89995	58
MET_133_53997	322
MET_139_107994	69
MET_13_107994	18
MET_140_35998	54
MET_140_53997	442
MET_141_17999	273
MET_141_53997	6
MET_142_53997	126
MINK1_0_0	8
MINK1_100_55434	147
MINK1_101_46195	226
MINK1_101_55434	219
MINK1_102_36956	12
MINK1_102_46195	33
MINK1_102_55434	17
MINK1_103_36956	45
MINK1_103_46195	141
MINK1_103_55434	503
MINK1_103_9239	331
MINK1_104_36956	0
MINK1_104_46195	148
MINK1_104_55434	8
MINK1_106_55434	251
MINK1_107_55434	26
MKNK1_0_16978	497
MKNK1_106_42445	10
MKNK1_10_16978	648
MKNK1_10_25467	91
MKNK1_110_16978	71
MKNK1_110_25467	1
MKNK1_110_33956	13
MKNK1_111_25467	58
MKNK1_111_33956	20
MKNK1_112_16978	202
MKNK1_112_33956	22
MKNK1_113_16978	0
MKNK1_116_33956	54
MKNK1_117_16978	43
MKNK1_117_25467	48
MKNK2_0_0	4
MKNK2_0_1967	50
MKNK2_0_3934	736
MKNK2_0_9835	35
MKNK2_100_1967	243
MKNK2_101_1967	152
MKNK2_102_1967	23
MKNK2_102_5901	44
MKNK2_105_1967	404
MKNK2_106_11802	123
MKNK2_106_1967	139
MKNK2_107_1967	58
MKNK2_108_11802	247
MKNK2_108_1967	333
MKNK2_108_3934	7
MLKL_0_0	99
MLKL_101_24942	232
MLKL_101_4157	17
MLKL_102_24942	208
MLKL_102_8314	213
MLKL_103_24942	93
MLKL_103_4157	193
MLKL_104_4157	131
MLKL_105_4157	8
MLKL_106_24942	0
MLKL_106_4157	0
MLKL_107_24942	65
MLKL_107_4157	0
MLKL_109_24942	380
MLKL_10_12471	38
MLKL_110_24942	82
MOK_0_46116	545
MOK_105_46116	24
MOK_106_46116	38
MOK_107_0	57
MOK_107_46116	202
MOK_108_46116	8
MOK_10_0	128
MOK_114_0	72
MOK_11_0	17
MOK_11_57645	9
MOK_123_57645	76
MOK_125_0	48
MOK_125_69174	52
MOK_127_0	86
MOK_128_0	679
MOK_129_0	363
MOS_0_0	18
MOS_0_208	238
MOS_0_416	418
MOS_0_624	378
MOS_0_832	90
MOS_10_832	148
MOS_11_832	320
MOS_12_832	56
MOS_13_832	95
MOS_1_0	56
MOS_1_208	77
MOS_1_416	106
MOS_1_624	0
MOS_1_832	113
MOS_2_0	112
MOS_2_208	312
MPP2_0_0	373
MPP2_100_4906	120
MPP2_106_4906	17
MPP2_107_29436	525
MPP2_107_4906	3
MPP2_108_19624	277
MPP2_108_29436	0
MPP2_108_4906	0
MPP2_109_29436	14
MPP2_109_4906	92
MPP2_10_0	60
MPP2_10_24530	19
MPP2_10_4906	8
MPP2_110_4906	102
MPP2_111_29436	192
MPP2_113_4906	61
MPP3_0_0	16
MPP3_0_9248	62
MPP3_100_0	38
MPP3_100_18496	0
MPP3_103_27744	24
MPP3_105_27744	0
MPP3_106_13872	23
MPP3_106_27744	41
MPP3_10_0	30
MPP3_10_13872	0
MPP3_10_23120	28
MPP3_10_27744	0
MPP3_111_0	0
MPP3_111_13872	103
MPZL1_0_60630	0
MPZL1_104_50525	56
MPZL1_108_60630	306
MPZL1_110_50525	52
MPZL1_110_60630	45
MPZL1_111_50525	248
MPZL1_112_50525	211
MPZL1_116_0	54
MPZL1_118_0	112
MPZL1_119_0	629
MPZL1_11_30315	13
MPZL1_125_0	78
MPZL1_125_30315	12
MPZL1_12_50525	22
MPZL1_12_60630	184
MPZL1_130_40420	7
MRC2_0_47345	170
MRC2_101_47345	0
MRC2_102_56814	738
MRC2_103_56814	45
MRC2_104_56814	256
MRC2_105_56814	89
MRC2_106_47345	484
MRC2_107_37876	82
MRC2_107_47345	60
MRC2_108_47345	51
MRC2_109_47345	23
MRC2_111_47345	282
MRC2_111_56814	92
MRC2_112_47345	489
MRC2_112_56814	58
MRC2_113_47345	75
MST1R_0_7227	0
MST1R_0_9636	14
MST1R_100_12045	225
MST1R_101_9636	102
MST1R_102_2409	149
MST1R_102_9636	40
MST1R_103_2409	0
MST1R_103_7227	103
MST1R_104_7227	47
MST1R_104_9636	71
MST1R_105_2409	29
MST1R_105_7227	129
MST1R_105_9636	179
MST1R_106_7227	27
MST1R_106_9636	3
MST1R_107_9636	2
MST4_0_0	171
MST4_0_37625	127
MST4_100_7525	53
MST4_102_7525	21
MST4_103_0	92
MST4_10_30100	0
MST4_10_45150	43
MST4_111_0	27
MST4_11_45150	36
MST4_13_22575	68
MST4_13_37625	3
MST4_14_37625	181
MST4_14_7525	57
MST4_15_0	143
MST4_16_0	0
MTOR_0_22282	18
MTOR_101_22282	0
MTOR_104_133692	117
MTOR_104_89128	4
MTOR_106_0	81
MTOR_107_0	9
MTOR_10_22282	5
MTOR_112_111410	27
MTOR_113_133692	8
MTOR_116_133692	52
MTOR_117_133692	543
MTOR_119_133692	48
MTOR_11_22282	275
MTOR_122_111410	90
MTOR_123_111410	39
MUSK_101_18982	0
MUSK_102_18982	228
MUSK_105_37964	113
MUSK_110_0	92
MUSK_111_0	18
MUSK_112_0	1
MUSK_113_18982	2
MUSK_113_94910	117
MUSK_114_18982	0
MUSK_114_94910	13
MUSK_115_18982	126
MUSK_117_94910	5
MUSK_118_94910	37
MVD_0_3206	56
MVD_0_4809	0
MVD_100_0	36
MVD_102_0	14
MVD_103_0	10
MVD_104_0	1
MVD_109_0	71
MVD_10_0	109
MVD_10_3206	15
MVD_10_4809	34
MVD_10_9618	14
MVD_11_1603	15
MVD_11_3206	72
MVD_11_4809	62
MVD_11_9618	6
MVK_0_13716	282
MVK_100_10287	96
MVK_102_10287	5
MVK_102_13716	16
MVK_103_13716	252
MVK_103_17145	59
MVK_104_17145	350
MVK_106_17145	114
MVK_107_10287	136
MVK_107_13716	528
MVK_107_17145	62
MVK_108_17145	711
MVK_109_10287	68
MYC_20_2568	0
MYC_21_2568	127
MYC_22_2568	190
MYC_23_2568	133
MYC_28_2568	0
MYC_29_2568	156
MYC_2_2568	452
MYC_30_2568	155
MYC_31_2568	1051
MYC_33_2568	4
MYC_3_2568	1
MYC_5_2568	17
MYC_6_2568	395
MYD88_11_2596	7
MYD88_12_2596	189
MYD88_13_2596	31
MYD88_14_2596	0
MYD88_15_2596	26
MYD88_16_2596	63
MYD88_17_2596	73
MYD88_18_2596	0
MYD88_19_2596	133
MYD88_2_2596	30
MYD88_5_2596	0
MYD88_6_2596	296
MYLK2_0_0	264
MYLK2_0_10985	75
MYLK2_0_2197	259
MYLK2_0_6591	59
MYLK2_102_2197	38
MYLK2_103_2197	79
MYLK2_10_0	23
MYLK2_10_13182	230
MYLK2_10_8788	61
MYLK2_112_2197	0
MYLK2_113_2197	266
MYLK2_114_2197	13
MYLK2_115_2197	21
MYLK2_11_0	150
MYLK2_11_13182	36
MYLK3_106_11918	4
MYLK3_107_11918	663
MYLK3_108_11918	22
MYLK3_109_11918	188
MYLK3_110_11918	39
MYLK3_111_0	0
MYLK3_111_11918	2
MYLK3_111_23836	503
MYLK3_112_11918	61
MYLK3_113_11918	14
MYLK3_114_11918	112
MYLK3_115_11918	0
MYLK3_116_11918	329
MYLK3_122_0	36
MYLK3_125_11918	61
MYLK3_126_0	82
MYLK_1004_78370	185
MYLK_1017_0	748
MYLK_1018_0	101
MYLK_1055_39185	20
MYLK_1083_78370	86
MYLK_108_39185	71
MYLK_109_39185	27
MYLK_1121_78370	182
MYLK_1128_78370	9
MYLK_1129_78370	71
MYLK_1178_78370	176
MYLK_1179_78370	1
MYLK_1180_78370	0
MYLK_1211_78370	269
MYLK_1212_78370	17
MYO3A_101_79506	58
MYO3A_105_0	98
MYO3A_108_0	12
MYO3A_108_238518	64
MYO3A_114_198765	205
MYO3A_123_0	124
MYO3A_126_79506	0
MYO3A_152_238518	70
MYO3A_155_159012	0
MYO3A_160_159012	151
MYO3A_161_0	0
MYO3A_169_159012	140
MYO3A_170_198765	0
MYO3A_171_198765	30
MYO3A_172_198765	76
MYO3B_1017_136298	38
MYO3B_1018_136298	0
MYO3B_1021_136298	170
MYO3B_1028_204447	191
MYO3B_102_204447	559
MYO3B_1030_204447	0
MYO3B_1033_204447	9
MYO3B_1039_0	55
MYO3B_1039_204447	124
MYO3B_1045_204447	2
MYO3B_1053_340745	0
MYO3B_107_0	86
MYO3B_108_0	32
MYO3B_1097_204447	0
MYO3B_1098_272596	28
MYO3B_1099_272596	247
NADK_0_0	9
NADK_100_25050	346
NADK_101_8350	5
NADK_102_0	101
NADK_103_0	19
NADK_104_0	61
NADK_104_25050	1
NADK_104_4175	1
NADK_105_0	25
NADK_105_25050	19
NADK_106_0	35
NADK_106_25050	121
NADK_106_4175	123
NADK_107_0	80
NADK_107_4175	4
