"DesignID"	"Readcount"
"ICA1L_1"	56
"ICA1L_2"	64
"ICA1L_3"	136
"ICAM1_0"	55
"ICAM1_1"	26
"ICAM1_2"	30
"ICAM1_3"	1
"ICAM2_0"	52
"ICAM2_1"	61
"ICAM2_2"	130
"ICAM2_3"	6
"ICAM3_0"	128
"ICAM3_1"	212
"ICAM3_2"	77
"ICAM3_3"	370
"ICAM4_0"	209
"ICAM4_1"	121
"ICAM4_2"	1
"ICAM4_3"	91
"ICAM4_4"	33
"ICAM4_5"	28
"ICAM5_0"	956
"ICAM5_1"	14
"ICAM5_2"	42
"ICK_0"	49
"ICK_1"	16
"ICK_2"	26
"ICK_3"	61
"ICMT_0"	413
"ICMT_1"	153
"ICMT_2"	20
"ICMT_3"	21
"ICMT_4"	60
"ICMT_5"	112
"ICOS_0"	7
"ICOSLG_0"	33
"ICOSLG_1"	38
"ICOSLG_2"	91
"ICOSLG_3"	105
"ICT1_0"	50
"ICT1_1"	663
"ICT1_2"	99
"ID1_0"	51
"ID1_1"	165
"ID1_2"	1
"ID1_3"	246
"ID2_0"	46
"ID2_1"	274
"ID2_2"	6
"ID3_0"	52
"ID3_1"	1948
"ID3_2"	49
"ID3_3"	32
"ID3_4"	150
"ID3_5"	115
"ID4_0"	5
"ID4_1"	348
"ID4_2"	117
"ID4_3"	44
"IDE_0"	22
"IDE_1"	59
"IDE_2"	206
"IDE_3"	77
"IDE_4"	23
"IDE_5"	241
"IDH1_0"	174
"IDH1_1"	13
"IDH1_2"	296
"IDH1_3"	121
"IDH2_0"	211
"IDH2_1"	17
"IDH2_2"	44
"IDH3A_0"	42
"IDH3A_1"	14
"IDH3A_2"	9
"IDH3A_3"	87
"IDH3B_0"	422
"IDH3B_1"	150
"IDH3B_2"	215
"IDH3B_3"	129
"IDH3G_0"	290
"IDI1_0"	4
"IDI1_1"	64
"IDI2_0"	27
"IDI2_1"	10
"IDI2_2"	33
"IDI2_3"	731
"IDNK_0"	203
"IDNK_1"	247
"IDNK_2"	18
"IDNK_3"	169
"IDNK_4"	39
"IDNK_5"	79
"IDO1_0"	10
"IDO1_1"	46
"IDO1_2"	3
"IDS_0"	337
"IDUA_0"	171
"IDUA_1"	23
"IDUA_2"	124
"IDUA_3"	51
"IER2_0"	24
"IER2_1"	201
"IER3_0"	71
"IER3_1"	47
"IER3_2"	1
"IER3IP1_0"	151
"IER3IP1_1"	82
"IER3IP1_2"	11
"IER3IP1_3"	5
"IER5_0"	37
"IER5L_0"	113
"IER5L_1"	50
"IFFO1_0"	336
"IFFO1_1"	5
"IFFO1_2"	107
"IFFO2_0"	59
"IFFO2_1"	8
"IFFO2_2"	27
"IFFO2_3"	41
"IFI16_0"	86
"IFI16_1"	110
"IFI16_2"	23
"IFI16_3"	75
"IFI27_0"	37
"IFI27_1"	365
"IFI27_2"	59
"IFI27_3"	161
"IFI27L1_0"	9
"IFI27L1_1"	4
"IFI27L2_0"	75
"IFI27L2_1"	152
"IFI27L2_2"	22
"IFI30_0"	17
"IFI30_1"	50
"IFI30_2"	70
"IFI30_3"	34
"IFI35_0"	166
"IFI35_1"	86
"IFI35_2"	9
"IFI44_0"	171
"IFI44_1"	94
"IFI44_2"	6
"IFI44_3"	26
"IFI44L_0"	36
"IFI44L_1"	69
"IFI44L_2"	70
"IFI44L_3"	120
"IFI6_0"	135
"IFI6_1"	146
"IFI6_2"	408
"IFI6_3"	290
"IFIH1_0"	131
"IFIH1_1"	167
"IFIH1_2"	31
"IFIH1_3"	163
"IFIH1_4"	66
"IFIT1_0"	93
"IFIT1_1"	495
"IFIT1B_0"	384
"IFIT1B_1"	299
"IFIT2_0"	122
"IFIT2_1"	90
"IFIT3_0"	307
"IFIT3_1"	549
"IFIT5_0"	6
"IFIT5_1"	8
"IFITM1_0"	168
"IFITM1_1"	363
"IFITM1_2"	83
"IFITM10_0"	124
"IFITM10_1"	13
"IFITM10_2"	135
"IFITM2_0"	23
"IFITM2_1"	5
"IFITM2_2"	150
"IFITM3_0"	7
"IFITM3_1"	3
"IFITM3_2"	134
"IFITM5_0"	69
"IFITM5_1"	88
"IFITM5_2"	73
"IFITM5_3"	107
"IFLTD1_0"	350
"IFLTD1_1"	209
"IFLTD1_2"	408
"IFLTD1_3"	30
"IFLTD1_4"	185
"IFNA10_0"	10
"IFNA14_0"	115
"IFNA14_1"	72
"IFNA16_0"	3
"IFNA16_1"	24
"IFNA17_0"	63
"IFNA17_1"	23
"IFNA2_0"	408
"IFNA21_0"	423
"IFNA21_1"	7
"IFNA4_0"	8
"IFNA5_0"	177
"IFNA5_1"	11
"IFNA6_0"	59
"IFNA6_1"	33
"IFNA7_0"	5
"IFNA8_0"	69
"IFNAR1_0"	7
"IFNAR1_1"	67
"IFNAR1_2"	9
"IFNAR1_3"	229
"IFNAR2_0"	153
"IFNAR2_1"	3
"IFNAR2_2"	153
"IFNAR2_3"	341
"IFNB1_0"	54
"IFNB1_1"	127
"IFNE_0"	49
"IFNE_1"	94
"IFNG_0"	30
"IFNG_1"	58
"IFNG_2"	22
"IFNGR1_0"	606
"IFNGR1_1"	98
"IFNGR1_2"	250
"IFNGR2_0"	275
"IFNGR2_1"	15
"IFNGR2_2"	135
"IFNGR2_3"	65
"IFNK_0"	343
"IFNK_1"	23
"IFNW1_0"	61
"IFNW1_1"	52
"IFRD1_0"	356
"IFRD1_1"	44
"IFRD1_2"	3
"IFRD1_3"	2
"IFRD2_0"	22
"IFRD2_1"	24
"IFRD2_2"	145
"IFT122_0"	639
"IFT122_1"	265
"IFT140_0"	61
"IFT140_1"	75
"IFT140_2"	109
"IFT172_0"	157
"IFT172_1"	210
"IFT172_2"	35
"IFT172_3"	102
"IFT20_0"	109
"IFT20_1"	687
"IFT20_2"	206
"IFT27_0"	339
"IFT27_1"	156
"IFT27_2"	68
"IFT43_0"	260
"IFT43_1"	124
"IFT43_2"	75
"IFT43_3"	198
"IFT43_4"	61
"IFT43_5"	44
"IFT46_0"	114
"IFT46_1"	131
"IFT52_0"	98
"IFT52_1"	20
"IFT52_2"	287
"IFT52_3"	146
"IFT57_0"	3
"IFT57_1"	48
"IFT57_2"	41
"IFT74_0"	273
"IFT74_1"	54
"IFT74_2"	67
"IFT74_3"	213
"IFT80_0"	402
"IFT80_1"	560
"IFT80_2"	116
"IFT80_3"	20
"IFT80_4"	31
"IFT80_5"	209
"IFT81_0"	858
"IFT81_1"	238
"IFT81_2"	32
"IFT81_3"	120
"IFT88_0"	415
"IFT88_1"	131
"IFT88_2"	11
"IGBP1_0"	98
"IGBP1_1"	82
"IGBP1_2"	61
"IGDCC3_0"	172
"IGDCC3_1"	155
"IGDCC3_2"	400
"IGDCC4_0"	55
"IGDCC4_1"	54
"IGDCC4_2"	29
"IGDCC4_3"	24
"IGF1_0"	64
"IGF1_1"	11
"IGF1_2"	172
"IGF1_3"	344
"IGF1_4"	264
"IGF1_5"	510
"IGF1R_0"	123
"IGF1R_1"	68
"IGF1R_2"	445
"IGF1R_3"	12
"IGF2_0"	735
"IGF2_1"	138
"IGF2_2"	59
"IGF2_3"	39
"IGF2_4"	60
"IGF2_5"	204
"IGF2BP1_0"	90
"IGF2BP1_1"	95
"IGF2BP1_2"	144
"IGF2BP2_0"	277
"IGF2BP2_1"	108
"IGF2BP3_0"	12
"IGF2BP3_1"	9
"IGF2BP3_2"	70
"IGF2BP3_3"	19
"IGF2R_0"	87
"IGF2R_1"	248
"IGF2R_2"	487
"IGFALS_0"	363
"IGFALS_1"	207
"IGFALS_2"	8
"IGFALS_3"	247
"IGFBP1_0"	149
"IGFBP1_1"	141
"IGFBP1_2"	154
"IGFBP1_3"	51
"IGFBP2_0"	3
"IGFBP2_1"	264
"IGFBP2_2"	58
"IGFBP2_3"	221
"IGFBP2_4"	37
"IGFBP2_5"	280
"IGFBP3_0"	58
"IGFBP3_1"	151
"IGFBP3_2"	102
"IGFBP3_3"	86
"IGFBP4_0"	36
"IGFBP4_1"	9
"IGFBP4_2"	252
"IGFBP4_3"	54
"IGFBP5_0"	206
"IGFBP5_1"	86
"IGFBP5_2"	224
"IGFBP5_3"	70
"IGFBP5_4"	59
"IGFBP5_5"	46
"IGFBP6_0"	133
"IGFBP6_1"	30
"IGFBP6_2"	11
"IGFBP7_0"	345
"IGFBP7_1"	67
"IGFBP7_2"	109
"IGFBP7_3"	461
"IGFBP7_4"	121
"IGFBP7_5"	515
"IGFBPL1_0"	17
"IGFBPL1_1"	129
"IGFBPL1_2"	116
"IGFBPL1_3"	56
"IGFL1_0"	59
"IGFL1_1"	187
"IGFL1_2"	59
"IGFL2_0"	136
"IGFL2_1"	28
"IGFL2_2"	649
"IGFL2_3"	304
"IGFL3_0"	93
"IGFL3_1"	47
"IGFL3_2"	4
"IGFL4_0"	243
"IGFL4_1"	6
"IGFL4_2"	21
"IGFLR1_0"	182
"IGFLR1_1"	23
"IGFLR1_2"	261
"IGFLR1_3"	60
"IGFN1_0"	93
"IGHMBP2_0"	48
"IGHMBP2_1"	35
"IGHMBP2_2"	29
"IGHMBP2_3"	197
"IGIP_0"	129
"IGIP_1"	417
"IGJ_0"	126
"IGJ_1"	184
"IGLL1_0"	7
"IGLL1_1"	286
"IGLL1_2"	7
"IGLL1_3"	5
"IGLL1_4"	61
"IGLL1_5"	202
"IGLL5_0"	60
"IGLL5_1"	126
"IGLON5_0"	173
"IGLON5_1"	1
"IGLON5_2"	103
"IGSF1_0"	336
"IGSF1_1"	346
"IGSF1_2"	3
"IGSF1_3"	276
"IGSF1_4"	20
"IGSF10_0"	32
"IGSF10_1"	40
"IGSF10_2"	161
"IGSF10_3"	33
"IGSF10_4"	27
"IGSF10_5"	76
"IGSF11_0"	22
"IGSF11_1"	65
"IGSF11_2"	347
"IGSF11_3"	75
"IGSF11_4"	49
"IGSF11_5"	243
"IGSF11_6"	15
"IGSF21_0"	67
"IGSF21_1"	53
"IGSF22_0"	105
"IGSF22_1"	465
"IGSF22_2"	447
"IGSF22_3"	44
"IGSF23_0"	7
"IGSF23_1"	81
"IGSF23_2"	8
"IGSF3_0"	169
"IGSF3_1"	233
"IGSF5_0"	59
"IGSF5_1"	351
"IGSF6_0"	14
"IGSF6_1"	55
"IGSF8_0"	27
"IGSF8_1"	42
"IGSF8_2"	157
"IGSF8_3"	28
"IGSF8_4"	39
"IGSF8_5"	83
"IGSF9_0"	134
"IGSF9_1"	195
"IGSF9_2"	1356
"IGSF9_3"	1446
"IGSF9_4"	75
"IGSF9_5"	137
"IHH_0"	54
"IHH_1"	118
"IHH_2"	5
"IHH_3"	170
"IHH_4"	64
"IHH_5"	31
"IK_0"	37
"IKBIP_0"	0
"IKBIP_1"	23
"IKBIP_2"	613
"IKBIP_3"	171
"IKBKAP_0"	1
"IKBKAP_1"	7
"IKBKAP_2"	63
"IKBKB_0"	132
"IKBKB_1"	163
"IKBKB_2"	570
"IKBKB_3"	440
"IKBKB_4"	91
"IKBKB_5"	56
"IKBKE_0"	26
"IKBKE_1"	108
"IKBKE_2"	57
"IKBKE_3"	248
"IKBKG_0"	61
"IKBKG_1"	29
"IKZF1_0"	84
"IKZF1_1"	18
"IKZF1_2"	54
"IKZF1_3"	412
"IKZF2_0"	293
"IKZF2_1"	83
"IKZF2_2"	552
"IKZF2_3"	91
"IKZF2_4"	291
"IKZF2_5"	64
"IKZF2_6"	754
"IKZF3_0"	1447
"IKZF3_1"	150
"IKZF3_2"	768
"IKZF3_3"	457
"IKZF3_4"	113
"IKZF3_5"	217
"IKZF4_0"	54
"IKZF4_1"	104
"IKZF4_2"	52
"IKZF4_3"	36
"IKZF5_0"	1827
"IKZF5_1"	116
"IKZF5_2"	118
"IL10_0"	189
"IL10_1"	25
"IL10_2"	187
"IL10RA_0"	4
"IL10RA_1"	106
"IL10RA_2"	120
"IL10RB_0"	31
"IL10RB_1"	174
"IL10RB_2"	161
"IL10RB_3"	450
"IL11_0"	20
"IL11_1"	91
"IL11_2"	156
"IL11_3"	100
"IL11RA_0"	78
"IL11RA_1"	11
"IL11RA_2"	88
"IL12A_0"	1261
"IL12A_1"	7
"IL12A_2"	39
"IL12A_3"	14
"IL12A_4"	446
"IL12B_0"	144
"IL12B_1"	51
"IL12B_2"	7
"IL12RB1_0"	306
"IL12RB1_1"	170
"IL12RB1_2"	275
"IL12RB2_0"	258
"IL12RB2_1"	132
"IL12RB2_2"	209
"IL12RB2_3"	298
"IL13_0"	78
"IL13_1"	82
"IL13_2"	38
"IL13RA1_0"	76
"IL13RA1_1"	68
"IL13RA1_2"	172
"IL13RA2_0"	27
"IL13RA2_1"	55
"IL13RA2_2"	63
"IL13RA2_3"	18
"IL15_0"	137
"IL15_1"	434
"IL15_2"	1511
"IL15_3"	148
"IL15_4"	105
"IL15_5"	38
"IL15RA_0"	252
"IL15RA_1"	214
"IL15RA_2"	140
"IL15RA_3"	317
"IL15RA_4"	157
"IL16_0"	10
"IL16_1"	45
"IL16_2"	423
"IL16_3"	998
"IL16_4"	352
"IL16_5"	60
"IL16_6"	153
"IL16_7"	168
"IL17A_0"	103
"IL17A_1"	360
"IL17A_2"	93
"IL17A_3"	168
"IL17B_0"	165
"IL17B_1"	112
"IL17B_2"	59
"IL17B_3"	111
"IL17C_0"	0
"IL17C_1"	62
"IL17C_2"	24
"IL17D_0"	108
"IL17D_1"	98
"IL17D_2"	23
"IL17D_3"	3
"IL17F_0"	27
"IL17F_1"	62
"IL17F_2"	68
"IL17RA_0"	130
"IL17RA_1"	159
"IL17RA_2"	28
"IL17RB_0"	45
"IL17RB_1"	118
"IL17RB_2"	85
"IL17RB_3"	121
"IL17RC_0"	222
"IL17RC_1"	1164
"IL17RC_2"	987
"IL17RD_0"	332
"IL17RD_1"	63
"IL17RD_2"	21
"IL17RE_0"	578
"IL17RE_1"	159
"IL17RE_2"	50
"IL17RE_3"	318
"IL17REL_0"	41
"IL17REL_1"	133
"IL17REL_2"	131
"IL17REL_3"	42063
"IL18_0"	15
"IL18_1"	21
"IL18_2"	49
"IL18BP_0"	52
"IL18BP_1"	105
"IL18BP_2"	718
"IL18BP_3"	230
"IL18R1_0"	144
"IL18R1_1"	66
"IL18R1_2"	108
"IL18R1_3"	23
"IL18RAP_0"	112
"IL18RAP_1"	31
"IL18RAP_2"	80
"IL18RAP_3"	87
"IL18RAP_4"	260
"IL19_0"	112
"IL19_1"	221
"IL19_2"	100
"IL19_3"	73
"IL19_4"	104
"IL19_5"	120
"IL1A_0"	16
"IL1A_1"	33
"IL1A_2"	10
"IL1A_3"	48
"IL1A_4"	384
"IL1B_0"	912
"IL1B_1"	16
"IL1B_2"	87
"IL1B_3"	202
"IL1F10_0"	47
"IL1F10_1"	165
"IL1F10_2"	212
"IL1F10_3"	26
"IL1F10_4"	189
"IL1R1_0"	58
"IL1R1_1"	232
"IL1R1_2"	179
"IL1R2_0"	110
"IL1R2_1"	259
"IL1R2_2"	129
"IL1R2_3"	425
"IL1R2_4"	336
"IL1RAP_0"	252
"IL1RAP_1"	155
"IL1RAP_2"	520
"IL1RAPL1_0"	51
"IL1RAPL1_1"	617
"IL1RAPL1_2"	78
"IL1RAPL2_0"	32
"IL1RAPL2_1"	337
"IL1RAPL2_2"	48
"IL1RAPL2_3"	89
"IL1RL1_0"	96
"IL1RL1_1"	142
"IL1RL1_2"	33
"IL1RL1_3"	50
"IL1RL1_4"	23
"IL1RL1_5"	108
"IL1RL1_6"	253
"IL1RL1_7"	91
"IL1RL2_0"	4
"IL1RL2_1"	28
"IL1RL2_2"	59
"IL1RN_0"	21
"IL1RN_1"	165
"IL1RN_2"	499
"IL1RN_3"	37
"IL1RN_4"	138
"IL1RN_5"	622
"IL1RN_6"	2188
"IL1RN_7"	53
"IL2_0"	41
"IL2_1"	61
"IL2_2"	28
"IL2_3"	40
"IL20_0"	17
"IL20_1"	11
"IL20_2"	18
"IL20_3"	158
"IL20_4"	4
"IL20RA_0"	101
"IL20RA_1"	333
"IL20RA_2"	49
"IL20RA_3"	244
"IL20RB_0"	65
"IL20RB_1"	6
"IL20RB_2"	187
"IL20RB_3"	319
"IL20RB_4"	1333
"IL21_0"	0
"IL21_1"	54
"IL21_2"	49
"IL21R_0"	41
"IL21R_1"	22
"IL21R_2"	51
"IL21R_3"	160
"IL22_0"	102
"IL22_1"	179
"IL22_2"	45
"IL22_3"	152
"IL22RA1_0"	37
"IL22RA1_1"	135
"IL22RA1_2"	107
"IL22RA1_3"	107
"IL22RA1_4"	12
"IL22RA2_0"	204
"IL22RA2_1"	657
"IL22RA2_2"	299
"IL22RA2_3"	293
"IL22RA2_4"	116
"IL22RA2_5"	735
"IL23A_0"	55
"IL23A_1"	27
"IL23A_2"	85
"IL23R_0"	19
"IL23R_1"	7
"IL23R_2"	75
"IL24_0"	383
"IL24_1"	14
"IL24_2"	113
"IL24_3"	151
"IL24_4"	207
"IL25_0"	10
"IL25_1"	74
"IL25_2"	226
"IL25_3"	55
"IL25_4"	55
"IL26_0"	3
"IL26_1"	96
"IL26_2"	32
"IL26_3"	83
"IL27_0"	22
"IL27_1"	39
"IL27_2"	141
"IL27RA_0"	11
"IL27RA_1"	103
"IL27RA_2"	31
"IL27RA_3"	0
"IL28A_0"	148
"IL28A_1"	1
"IL28A_2"	79
"IL28B_0"	58
"IL28B_1"	35
"IL28RA_0"	327
"IL28RA_1"	152
"IL28RA_2"	441
"IL28RA_3"	939
"IL29_0"	85
"IL29_1"	129
"IL29_2"	64
"IL2RA_0"	40
"IL2RA_1"	3589
"IL2RA_2"	21
"IL2RB_0"	44
"IL2RB_1"	21
"IL2RB_2"	38
"IL2RG_0"	265
"IL2RG_1"	49
"IL2RG_2"	82
"IL3_0"	107
"IL3_1"	48
"IL3_2"	46
"IL31_0"	39
"IL31_1"	55
"IL31RA_0"	110
"IL31RA_1"	366
"IL31RA_2"	43
"IL31RA_3"	215
"IL31RA_4"	97
"IL31RA_5"	24
"IL31RA_6"	82
"IL31RA_7"	55
"IL31RA_8"	78
"IL32_0"	287
"IL32_1"	290
"IL32_2"	340
"IL33_0"	684
"IL33_1"	957
"IL33_2"	202
"IL33_3"	445
"IL33_4"	597
"IL33_5"	31
"IL34_0"	106
"IL34_1"	56
"IL34_2"	286
"IL36A_0"	90
"IL36A_1"	98
"IL36A_2"	103
"IL36A_3"	21
"IL36A_4"	43
"IL36A_5"	156
"IL36B_0"	271
"IL36B_1"	177
"IL36B_2"	186
"IL36G_0"	56
"IL36G_1"	208
"IL36G_2"	168
"IL36RN_0"	85
"IL36RN_1"	15
"IL36RN_2"	4
"IL36RN_3"	28
"IL36RN_4"	85
"IL37_0"	220
"IL37_1"	5
"IL37_2"	220
"IL37_3"	233
"IL37_4"	337
"IL37_5"	165
"IL37_6"	113
"IL37_7"	673
"IL4_0"	45
"IL4_1"	160
"IL4_2"	63
"IL4_3"	106
"IL4I1_0"	66
"IL4I1_1"	268
"IL4I1_2"	318
"IL4I1_3"	174
"IL4R_0"	63
"IL4R_1"	480
"IL4R_2"	79
"IL4R_3"	311
"IL5_0"	88
"IL5_1"	17
"IL5_2"	15
"IL5RA_0"	1907
"IL5RA_1"	131
"IL5RA_2"	568
"IL5RA_3"	99
"IL6_0"	66
"IL6_1"	57
"IL6_2"	51
"IL6R_0"	435
"IL6R_1"	126
"IL6ST_0"	281
"IL6ST_1"	21
"IL6ST_2"	944
"IL6ST_3"	224
"IL7_0"	293
"IL7_1"	628
"IL7_2"	143
"IL7_3"	122
"IL7R_0"	49
"IL7R_1"	22
"IL7R_2"	73
"IL7R_3"	81
"IL7R_4"	56
"IL8_0"	82
"IL8_1"	57
"IL8_2"	82
"IL8_3"	54
"IL9_0"	1460
"IL9_1"	45
"ILDR1_0"	488
"ILDR1_1"	50
"ILDR1_2"	97
"ILDR1_3"	109
"ILDR2_0"	22
"ILDR2_1"	46
"ILDR2_2"	75
"ILDR2_3"	88
"ILDR2_4"	36
"ILF2_0"	105
"ILF2_1"	304
"ILF2_2"	178
"ILF2_3"	188
"ILF3_0"	362
"ILF3_1"	32
"ILF3_2"	397
"ILF3_3"	149
"ILK_0"	15
"ILK_1"	52
"ILK_2"	2757
"ILK_3"	47
"ILKAP_0"	156
"ILKAP_1"	128
"ILKAP_2"	13
"ILVBL_0"	40
"ILVBL_1"	61
"ILVBL_2"	68
"ILVBL_3"	24
"IMMP1L_0"	240
"IMMP1L_1"	175
"IMMP1L_2"	1
"IMMP2L_0"	109
"IMMP2L_1"	70
"IMMP2L_2"	190
"IMMT_0"	433
"IMMT_1"	952
"IMMT_2"	354
"IMP3_0"	11
"IMP4_0"	54
"IMP4_1"	44
"IMP4_2"	30
"IMP4_3"	134
"IMPA1_0"	20
"IMPA1_1"	256
"IMPA1_2"	458
"IMPA2_0"	140
"IMPA2_1"	106
"IMPA2_2"	27
"IMPACT_0"	1
"IMPACT_1"	15
"IMPACT_2"	7
"IMPACT_3"	72
"IMPAD1_0"	73
"IMPAD1_1"	64
"IMPAD1_2"	286
"IMPAD1_3"	13
"IMPDH1_0"	304
"IMPDH1_1"	2001
"IMPDH1_2"	31
"IMPDH1_3"	155
"IMPDH1_4"	470
"IMPDH2_0"	116
"IMPDH2_1"	94
"IMPDH2_2"	10
"IMPDH2_3"	9
"IMPDH2_4"	80
"IMPDH2_5"	55
"IMPG1_0"	39
"IMPG1_1"	214
"IMPG1_2"	98
"IMPG2_0"	13
"IMPG2_1"	52
"IMPG2_2"	13
"IMPG2_3"	352
"IMPG2_4"	0
"INA_0"	251
"INA_1"	464
"INA_2"	390
"INA_3"	259
"INADL_0"	26
"INADL_1"	59
"INADL_2"	222
"INADL_3"	11
"INCA1_0"	709
"INCA1_1"	540
"INCA1_2"	210
"INCENP_0"	154
"INCENP_1"	165
"INCENP_2"	142
"INF2_0"	28
"INF2_1"	198
"INF2_2"	444
"INF2_3"	306
"INF2_4"	83
"INF2_5"	143
"ING1_0"	299
"ING1_1"	22
"ING1_2"	81
"ING1_3"	6
"ING1_4"	92
"ING2_0"	34
"ING2_1"	18
"ING2_2"	70
"ING2_3"	74
"ING2_4"	36
"ING2_5"	298
"ING3_0"	119
"ING3_1"	188
"ING3_2"	138
"ING3_3"	59
"ING4_0"	133
"ING4_1"	408
"ING4_2"	109
"ING4_3"	55
"ING4_4"	1342
"ING4_5"	290
"ING5_0"	46
"ING5_1"	27
"INHA_0"	156
"INHA_1"	405
"INHA_2"	27
"INHA_3"	63
"INHBA_0"	167
"INHBA_1"	203
"INHBA_2"	41
"INHBA_3"	51
"INHBB_0"	42
"INHBB_1"	81
"INHBB_2"	64
"INHBB_3"	83
"INHBB_4"	29
"INHBB_5"	219
"INHBC_0"	51
"INHBC_1"	205
"INHBC_2"	150
"INHBC_3"	79
"INHBE_0"	110
"INHBE_1"	118
"INHBE_2"	25
"INHBE_3"	66
"INIP_0"	92
"INIP_1"	48
"INIP_2"	225
"INMT_0"	205
"INMT_1"	367
"INMT_2"	136
"INMT_3"	103
"INO80_0"	217
"INO80_1"	0
"INO80_2"	20
"INO80_3"	47
"INO80B_0"	169
"INO80B_1"	97
"INO80B_2"	12
"INO80B_3"	116
"INO80C_0"	186
"INO80C_1"	89
"INO80C_2"	31
"INO80D_0"	141
"INO80D_1"	55
"INO80D_2"	87
"INO80D_3"	2
"INO80E_0"	126
"INO80E_1"	43
"INO80E_2"	16
"INO80E_3"	0
"INPP1_0"	47
"INPP1_1"	33
"INPP4A_0"	73
"INPP4A_1"	451
"INPP4A_2"	210
"INPP4B_0"	140
"INPP4B_1"	135
"INPP4B_2"	52
"INPP4B_3"	7
"INPP4B_4"	30
"INPP5A_0"	190
"INPP5A_1"	79
"INPP5A_2"	75
"INPP5B_0"	181
"INPP5B_1"	44
"INPP5B_2"	104
"INPP5B_3"	0
"INPP5E_0"	66
"INPP5E_1"	70
"INPP5F_0"	35
"INPP5F_1"	30
"INPP5F_2"	261
"INPP5F_3"	21
"INPP5F_4"	156
"INPP5F_5"	148
"INPP5J_0"	36
"INPP5J_1"	131
"INPP5J_2"	119
"INPP5J_3"	34
"INPP5K_0"	287
"INPP5K_1"	38
"INPP5K_2"	205
"INPPL1_0"	50
"INPPL1_1"	158
"INPPL1_2"	188
"INPPL1_3"	169
"INS_0"	68
"INS_1"	75
"INS_2"	36
"INS-IGF2_0"	96
"INS-IGF2_1"	63
"INS-IGF2_2"	189
"INSC_0"	656
"INSC_1"	46
"INSC_2"	205
"INSC_3"	330
"INSIG1_0"	222
"INSIG1_1"	198
"INSIG1_2"	90
"INSIG1_3"	415
"INSIG1_4"	103
"INSIG2_0"	426
"INSIG2_1"	63
"INSL3_0"	322
"INSL3_1"	123
"INSL3_2"	169
"INSL4_0"	191
"INSL4_1"	14
"INSL4_2"	33
"INSL4_3"	36
"INSL5_0"	575
"INSL5_1"	94
"INSL5_2"	41
"INSL5_3"	363
"INSL6_0"	95
"INSL6_1"	4
"INSL6_2"	132
"INSL6_3"	38
"INSM1_0"	2
"INSM1_1"	116
"INSM2_0"	80
"INSM2_1"	23
"INSR_0"	24
"INSR_1"	186
"INSR_2"	126
"INSRR_0"	8
"INSRR_1"	78
"INSRR_2"	210
"INSRR_3"	12
"INSRR_4"	599
"INSRR_5"	157
"INTS1_0"	33
"INTS1_1"	56
"INTS1_2"	27
"INTS1_3"	504
"INTS10_0"	66
"INTS10_1"	240
"INTS10_2"	126
"INTS10_3"	83
"INTS12_0"	238
"INTS12_1"	50
"INTS12_2"	85
"INTS12_3"	339
"INTS12_4"	5
"INTS12_5"	1781
"INTS2_0"	21
"INTS2_1"	4
"INTS2_2"	87
"INTS3_0"	37
"INTS3_1"	51
"INTS3_2"	271
"INTS3_3"	21
"INTS3_4"	181
"INTS4_0"	22
"INTS4_1"	38
"INTS4_2"	93
"INTS4_3"	11
"INTS5_0"	263
"INTS5_1"	394
"INTS5_2"	21
"INTS5_3"	306
"INTS6_0"	122
"INTS6_1"	86
"INTS6_2"	9
"INTS6_3"	114
"INTS6_4"	380
"INTS7_0"	113
"INTS7_1"	1311
"INTS7_2"	175
"INTS8_0"	59
"INTS8_1"	2
"INTS8_2"	3
"INTS8_3"	59
"INTS9_0"	717
"INTS9_1"	63
"INTS9_2"	316
"INTS9_3"	422
"INTU_0"	89
"INTU_1"	227
"INTU_2"	413
"INTU_3"	506
"INVS_0"	594
"INVS_1"	153
"INVS_2"	210
"IP6K1_0"	72
"IP6K1_1"	115
"IP6K1_2"	21
"IP6K1_3"	152
"IP6K1_4"	123
"IP6K1_5"	159
"IP6K1_6"	229
"IP6K1_7"	41
"IP6K2_0"	159
"IP6K2_1"	72
"IP6K2_2"	61
"IP6K2_3"	48
"IP6K2_4"	119
"IP6K2_5"	209
"IP6K2_6"	16258
"IP6K2_7"	252
"IP6K2_8"	49
"IP6K2_9"	120
"IP6K2_10"	19
"IP6K2_11"	7
"IP6K2_12"	154
"IP6K2_13"	106
"IP6K2_14"	101
"IP6K2_15"	21
"IP6K3_0"	125
"IP6K3_1"	765
"IP6K3_2"	63
"IP6K3_3"	71
"IPCEF1_0"	396
"IPCEF1_1"	80
"IPCEF1_2"	175
"IPMK_0"	107
"IPO11_0"	45
"IPO11_1"	53
"IPO11_2"	209
"IPO11_3"	170
"IPO13_0"	21
"IPO13_1"	27
"IPO13_2"	10
"IPO13_3"	162
"IPO13_4"	76
"IPO4_0"	80
"IPO4_1"	18
"IPO5_0"	22
"IPO5_1"	98
"IPO5_2"	74
"IPO5_3"	103
"IPO7_0"	5
"IPO7_1"	8
"IPO7_2"	29
"IPO8_0"	116
"IPO8_1"	54
"IPO8_2"	273
"IPO8_3"	180
"IPO8_4"	521
"IPO8_5"	167
"IPO9_0"	7
"IPO9_1"	198
"IPO9_2"	132
"IPO9_3"	276
"IPP_0"	593
"IPP_1"	92
"IPP_2"	174
"IPP_3"	22
